,home_V,home_D,home_E,home_GF,home_AVG_GF,home_GS,home_AVG_GS,home_VG,home_DG,home_EG,home_GFG,home_AVG_GFG,home_GSG,home_AVG_GSG,away_V,away_D,away_E,away_GF,away_AVG_GF,away_GS,away_AVG_GS,away_VG,away_DG,away_EG,away_GFG,away_AVG_GFG,away_GSG,away_AVG_GSG,h_buildUpPlaySpeed,h_buildUpPlaySpeedClass,h_buildUpPlayDribblingClass,h_buildUpPlayPassing,h_buildUpPlayPassingClass,h_buildUpPlayPositioningClass,h_chanceCreationPassing,h_chanceCreationPassingClass,h_chanceCreationCrossing,h_chanceCreationCrossingClass,h_chanceCreationShooting,h_chanceCreationShootingClass,h_chanceCreationPositioningClass,h_defencePressure,h_defencePressureClass,h_defenceAggression,h_defenceAggressionClass,h_defenceTeamWidth,h_defenceTeamWidthClass,h_defenceDefenderLineClass,a_buildUpPlaySpeed,a_buildUpPlaySpeedClass,a_buildUpPlayDribblingClass,a_buildUpPlayPassing,a_buildUpPlayPassingClass,a_buildUpPlayPositioningClass,a_chanceCreationPassing,a_chanceCreationPassingClass,a_chanceCreationCrossing,a_chanceCreationCrossingClass,a_chanceCreationShooting,a_chanceCreationShootingClass,a_chanceCreationPositioningClass,a_defencePressure,a_defencePressureClass,a_defenceAggression,a_defenceAggressionClass,a_defenceTeamWidth,a_defenceTeamWidthClass,a_defenceDefenderLineClass,h_avg_height,h_avg_weight,a_avg_height,a_avg_weight,h_overall,h_potential,h_def,h_mid,h_att,a_overall,a_potential,a_def,a_mid,a_att,h_date,a_date,id,country_id,league_id,season,stage,date,home_team_api_id,away_team_api_id,B365H,B365D,B365A,formation_h,formation_a,Output
0,1.0,0.0,1.0,3.0,1.5,2.0,1.0,2.0,6.0,3.0,11.0,1.0,18.0,1.63636363636,0.0,3.0,0.0,1.0,0.333333333333,6.0,2.0,2.0,6.0,3.0,11.0,1.0,18.0,1.63636363636,70.0,Fast,Little,70.0,Long,Organised,70.0,Risky,70.0,Lots,70.0,Lots,Organised,70.0,High,70.0,Double,70.0,Wide,Cover,66.0,Balanced,Little,30.0,Short,Free Form,30.0,Safe,45.0,Normal,35.0,Normal,Free Form,30.0,Deep,40.0,Press,50.0,Normal,Cover,184.496363636,81.3166749091,180.570909091,73.3994327273,71.45454545454545,76.9090909090909,70.4,71.4,77.0,80.72727272727273,86.54545454545455,79.0,78.5,84.0,4 days 00:00:00.000000000,3 days 00:00:00.000000000,2521,1729,1729,2010/2011,12,2010-11-10,8602,9825,5.5,3.6,1.67,4-5-1,4-2-3-1,A
0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,3.0,7.0,1.0,10.0,0.909090909091,16.0,1.45454545455,0.0,3.0,0.0,1.0,0.333333333333,5.0,1.66666666667,3.0,7.0,1.0,10.0,0.909090909091,16.0,1.45454545455,65.0,Balanced,Little,70.0,Long,Organised,70.0,Risky,70.0,Lots,55.0,Normal,Organised,35.0,Medium,70.0,Double,35.0,Normal,Cover,70.0,Fast,Little,70.0,Long,Organised,70.0,Risky,70.0,Lots,70.0,Lots,Organised,70.0,High,70.0,Double,70.0,Wide,Cover,185.650909091,79.2548930909,184.958181818,81.0692610909,73.81818181818181,78.18181818181819,73.0,73.75,76.0,76.27272727272727,80.45454545454545,76.2,76.0,77.0,3 days 00:00:00.000000000,3 days 00:00:00.000000000,2522,1729,1729,2010/2011,12,2010-11-09,10194,8658,2.1,3.2,3.75,4-4-2,4-4-2,H
0,1.0,0.0,1.0,3.0,1.5,1.0,0.5,2.0,5.0,4.0,8.0,0.727272727273,20.0,1.81818181818,0.0,2.0,1.0,3.0,1.0,6.0,2.0,2.0,5.0,4.0,8.0,0.727272727273,20.0,1.81818181818,70.0,Fast,Little,70.0,Long,Organised,70.0,Risky,70.0,Lots,50.0,Normal,Organised,35.0,Medium,70.0,Double,35.0,Normal,Cover,50.0,Balanced,Little,35.0,Mixed,Organised,50.0,Normal,60.0,Normal,70.0,Lots,Organised,40.0,Medium,60.0,Press,40.0,Normal,Cover,180.801818182,75.3787432727,183.803636364,79.7497207273,72.81818181818181,78.0,72.0,72.8,77.0,80.18181818181819,84.45454545454545,78.4,80.75,83.5,4 days 00:00:00.000000000,3 days 00:00:00.000000000,2523,1729,1729,2010/2011,12,2010-11-10,8528,8650,4.75,3.6,1.75,4-5-1,4-4-2,D
0,2.0,0.0,0.0,3.0,1.5,0.0,0.0,3.0,3.0,5.0,12.0,1.09090909091,10.0,0.909090909091,1.0,0.0,2.0,5.0,1.66666666667,3.0,1.0,3.0,3.0,5.0,12.0,1.09090909091,10.0,0.909090909091,60.0,Balanced,Little,65.0,Mixed,Organised,60.0,Normal,70.0,Lots,45.0,Normal,Organised,40.0,Medium,70.0,Double,40.0,Normal,Cover,55.0,Balanced,Little,70.0,Long,Organised,70.0,Risky,70.0,Lots,45.0,Normal,Organised,35.0,Medium,70.0,Double,35.0,Normal,Cover,182.187272727,75.9148065455,184.034545455,77.5229963636,79.27272727272727,83.45454545454545,78.8,79.6,80.0,,,,75.75,76.5,4 days 00:00:00.000000000,4 days 00:00:00.000000000,2525,1729,1729,2010/2011,12,2010-11-10,8668,8559,1.62,3.75,6.0,4-5-1,4-4-2,D
0,1.0,0.0,1.0,7.0,3.5,3.0,1.5,5.0,4.0,2.0,20.0,1.81818181818,14.0,1.27272727273,2.0,1.0,0.0,4.0,1.33333333333,3.0,1.0,5.0,4.0,2.0,20.0,1.81818181818,14.0,1.27272727273,70.0,Fast,Little,60.0,Mixed,Organised,65.0,Normal,70.0,Lots,60.0,Normal,Organised,45.0,Medium,65.0,Press,45.0,Normal,Cover,55.0,Balanced,Little,70.0,Long,Organised,60.0,Normal,70.0,Lots,55.0,Normal,Organised,45.0,Medium,70.0,Double,45.0,Normal,Cover,185.189090909,81.9352094545,183.572727273,80.3270196364,73.0,78.72727272727273,71.8,75.0,72.0,75.27272727272727,79.27272727272727,76.5,74.8,74.0,3 days 00:00:00.000000000,4 days 00:00:00.000000000,2526,1729,1729,2010/2011,12,2010-11-10,10261,8655,1.91,3.4,4.2,4-4-2,3-5-2,A
0,1.0,1.0,0.0,2.0,1.0,4.0,2.0,6.0,3.0,2.0,15.0,1.36363636364,10.0,0.909090909091,2.0,1.0,0.0,6.0,2.0,4.0,1.33333333333,6.0,3.0,2.0,15.0,1.36363636364,10.0,0.909090909091,70.0,Fast,Little,60.0,Mixed,Organised,55.0,Normal,70.0,Lots,70.0,Lots,Organised,45.0,Medium,55.0,Press,45.0,Normal,Cover,70.0,Fast,Little,45.0,Mixed,Organised,45.0,Normal,70.0,Lots,65.0,Normal,Free Form,40.0,Medium,50.0,Press,40.0,Normal,Cover,181.956363636,78.8425367273,183.110909091,76.2859272727,81.63636363636364,86.63636363636364,80.2,81.66666666666667,84.0,,,,81.33333333333333,80.66666666666667,3 days 00:00:00.000000000,4 days 00:00:00.000000000,2527,1729,1729,2010/2011,12,2010-11-10,8456,10260,2.63,3.25,2.75,4-3-2-1,4-3-3,D
0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,8.0,2.0,1.0,27.0,2.45454545455,5.0,0.454545454545,1.0,1.0,1.0,2.0,0.666666666667,3.0,1.0,8.0,2.0,1.0,27.0,2.45454545455,5.0,0.454545454545,70.0,Fast,Little,60.0,Mixed,Free Form,56.0,Normal,70.0,Lots,70.0,Lots,Free Form,30.0,Deep,60.0,Press,35.0,Normal,Cover,60.0,Balanced,Little,70.0,Long,Organised,70.0,Risky,70.0,Lots,50.0,Normal,Organised,40.0,Medium,35.0,Press,40.0,Normal,Cover,184.034545455,79.9558989091,184.727272727,81.192968,83.27272727272727,87.0,83.2,82.66666666666667,84.0,75.54545454545455,80.54545454545455,73.6,76.5,78.5,3 days 00:00:00.000000000,4 days 00:00:00.000000000,2528,1729,1729,2010/2011,12,2010-11-10,8455,9879,1.2,6.5,15.0,4-3-3,4-5-1,H
0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,4.0,4.0,14.0,1.16666666667,15.0,1.25,1.0,2.0,0.0,4.0,1.33333333333,7.0,2.33333333333,4.0,4.0,4.0,14.0,1.16666666667,15.0,1.25,70.0,Fast,Little,50.0,Mixed,Organised,50.0,Normal,65.0,Normal,50.0,Normal,Organised,50.0,Medium,50.0,Press,50.0,Normal,Cover,55.0,Balanced,Little,70.0,Long,Organised,60.0,Normal,70.0,Lots,55.0,Normal,Organised,45.0,Medium,70.0,Double,45.0,Normal,Cover,184.496363636,77.3580538182,183.572727273,80.3270196364,79.45454545454545,82.81818181818181,78.8,81.0,78.0,75.27272727272727,79.27272727272727,75.5,75.25,74.0,4 days 00:00:00.000000000,3 days 00:00:00.000000000,2529,1729,1729,2010/2011,13,2010-11-13,8586,8655,1.57,3.8,6.5,4-4-2,5-4-1,H
0,0.0,1.0,1.0,3.0,1.5,4.0,2.0,1.0,6.0,5.0,11.0,0.916666666667,22.0,1.83333333333,0.0,1.0,2.0,3.0,1.0,4.0,1.33333333333,1.0,6.0,5.0,11.0,0.916666666667,22.0,1.83333333333,58.0,Balanced,Little,30.0,Short,Organised,31.0,Safe,70.0,Lots,50.0,Normal,Organised,30.0,Deep,70.0,Double,30.0,Narrow,Cover,70.0,Fast,Little,70.0,Long,Organised,70.0,Risky,70.0,Lots,65.0,Normal,Organised,70.0,High,70.0,Double,70.0,Wide,Cover,181.032727273,76.1622203636,181.032727273,73.3581970909,74.72727272727273,78.45454545454545,75.0,75.0,73.5,69.0909090909091,73.45454545454545,67.8,72.0,69.25,3 days 00:00:00.000000000,3 days 00:00:00.000000000,2530,1729,1729,2010/2011,13,2010-11-13,8654,8483,1.91,3.6,4.0,4-4-2,4-2-3-1,D
0,1.0,0.0,2.0,3.0,1.0,2.0,0.666666666667,4.0,4.0,4.0,13.0,1.08333333333,16.0,1.33333333333,0.0,1.0,1.0,1.0,0.5,2.0,1.0,4.0,4.0,4.0,13.0,1.08333333333,16.0,1.33333333333,70.0,Fast,Little,59.0,Mixed,Organised,65.0,Normal,70.0,Lots,50.0,Normal,Free Form,30.0,Deep,70.0,Double,30.0,Narrow,Cover,70.0,Fast,Little,45.0,Mixed,Organised,45.0,Normal,70.0,Lots,65.0,Normal,Free Form,40.0,Medium,50.0,Press,40.0,Normal,Cover,180.801818182,76.2859272727,184.496363636,77.1931112727,76.45454545454545,82.27272727272727,79.0,71.75,79.5,81.9090909090909,86.18181818181819,83.4,80.75,80.5,3 days 00:00:00.000000000,3 days 00:00:00.000000000,2531,1729,1729,2010/2011,13,2010-11-13,10252,10260,4.5,3.6,1.8,4-5-1,4-4-2,D
0,2.0,0.0,1.0,4.0,1.33333333333,1.0,0.333333333333,3.0,3.0,6.0,13.0,1.08333333333,11.0,0.916666666667,0.0,0.0,2.0,3.0,1.5,3.0,1.5,3.0,3.0,6.0,13.0,1.08333333333,11.0,0.916666666667,60.0,Balanced,Little,65.0,Mixed,Organised,60.0,Normal,70.0,Lots,45.0,Normal,Organised,40.0,Medium,70.0,Double,40.0,Normal,Cover,66.0,Balanced,Little,30.0,Short,Free Form,30.0,Safe,45.0,Normal,35.0,Normal,Free Form,30.0,Deep,40.0,Press,50.0,Normal,Cover,180.34,75.2138007273,180.34,74.3066167273,78.9090909090909,82.81818181818181,78.8,78.5,80.0,80.9090909090909,86.81818181818181,79.0,78.5,84.5,4 days 00:00:00.000000000,4 days 00:00:00.000000000,2532,1729,1729,2010/2011,13,2010-11-14,8668,9825,3.4,3.3,2.2,4-5-1,4-2-3-1,A
0,1.0,1.0,1.0,8.0,2.66666666667,5.0,1.66666666667,5.0,5.0,2.0,21.0,1.75,16.0,1.33333333333,2.0,0.0,0.0,3.0,1.5,1.0,0.5,5.0,5.0,2.0,21.0,1.75,16.0,1.33333333333,70.0,Fast,Little,60.0,Mixed,Organised,65.0,Normal,70.0,Lots,60.0,Normal,Organised,45.0,Medium,65.0,Press,45.0,Normal,Cover,60.0,Balanced,Little,70.0,Long,Organised,70.0,Risky,70.0,Lots,50.0,Normal,Organised,40.0,Medium,35.0,Press,40.0,Normal,Cover,183.803636364,81.0692610909,182.649090909,78.5126516364,73.27272727272727,78.9090909090909,71.8,74.5,74.5,77.36363636363636,81.45454545454545,77.6,76.25,79.0,3 days 00:00:00.000000000,3 days 00:00:00.000000000,2533,1729,1729,2010/2011,13,2010-11-13,10261,9879,1.91,3.4,4.2,4-4-2,4-4-2,D
0,0.0,1.0,1.0,0.0,0.0,3.0,1.5,6.0,3.0,3.0,15.0,1.25,10.0,0.833333333333,2.0,1.0,0.0,6.0,2.0,4.0,1.33333333333,6.0,3.0,3.0,15.0,1.25,10.0,0.833333333333,70.0,Fast,Little,60.0,Mixed,Organised,55.0,Normal,70.0,Lots,70.0,Lots,Organised,45.0,Medium,55.0,Press,45.0,Normal,Cover,70.0,Fast,Little,70.0,Long,Organised,70.0,Risky,70.0,Lots,70.0,Lots,Organised,70.0,High,70.0,Double,70.0,Wide,Cover,182.187272727,78.017824,184.958181818,80.7806116364,81.63636363636364,86.81818181818181,80.4,81.5,83.25,76.27272727272727,80.36363636363636,76.2,76.0,77.0,3 days 00:00:00.000000000,4 days 00:00:00.000000000,2534,1729,1729,2010/2011,13,2010-11-13,8456,8658,1.4,4.5,8.5,4-2-3-1,4-4-2,D
0,1.0,1.0,1.0,3.0,1.0,4.0,1.33333333333,2.0,7.0,3.0,11.0,0.916666666667,20.0,1.66666666667,0.0,2.0,0.0,1.0,0.5,4.0,2.0,2.0,7.0,3.0,11.0,0.916666666667,20.0,1.66666666667,70.0,Fast,Little,70.0,Long,Organised,70.0,Risky,70.0,Lots,70.0,Lots,Organised,70.0,High,70.0,Double,70.0,Wide,Cover,55.0,Balanced,Little,70.0,Long,Organised,70.0,Risky,70.0,Lots,45.0,Normal,Organised,35.0,Medium,70.0,Double,35.0,Normal,Cover,182.418181818,83.3372210909,183.803636364,77.4405250909,71.81818181818181,77.36363636363636,69.6,73.0,75.0,,,,75.75,76.5,3 days 00:00:00.000000000,3 days 00:00:00.000000000,2535,1729,1729,2010/2011,13,2010-11-13,8602,8559,2.4,3.1,3.2,4-4-2,4-4-2,A
0,1.0,1.0,0.0,4.0,2.0,4.0,2.0,4.0,7.0,1.0,13.0,1.08333333333,18.0,1.5,0.0,3.0,0.0,1.0,0.333333333333,5.0,1.66666666667,4.0,7.0,1.0,13.0,1.08333333333,18.0,1.5,65.0,Balanced,Little,70.0,Long,Organised,70.0,Risky,70.0,Lots,55.0,Normal,Organised,35.0,Medium,70.0,Double,35.0,Normal,Cover,50.0,Balanced,Little,35.0,Mixed,Organised,50.0,Normal,60.0,Normal,70.0,Lots,Organised,40.0,Medium,60.0,Press,40.0,Normal,Cover,185.42,76.3683985455,184.034545455,80.739376,73.72727272727273,77.9090909090909,72.8,73.75,76.0,81.0,84.63636363636364,80.2,79.0,83.0,4 days 00:00:00.000000000,3 days 00:00:00.000000000,2536,1729,1729,2010/2011,13,2010-11-13,10194,8650,3.75,3.25,2.1,4-4-2,4-2-3-1,H
0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,5.0,9.0,0.75,21.0,1.75,0.0,2.0,1.0,3.0,1.0,6.0,2.0,2.0,5.0,5.0,9.0,0.75,21.0,1.75,70.0,Fast,Little,70.0,Long,Organised,70.0,Risky,70.0,Lots,50.0,Normal,Organised,35.0,Medium,70.0,Double,35.0,Normal,Cover,65.0,Balanced,Little,40.0,Mixed,Organised,70.0,Risky,70.0,Lots,55.0,Normal,Organised,70.0,High,70.0,Double,70.0,Wide,Cover,181.494545455,75.6673927273,183.572727273,78.2240021818,72.45454545454545,77.72727272727273,71.2,72.8,77.0,72.18181818181819,79.18181818181819,74.0,70.0,74.0,3 days 00:00:00.000000000,3 days 00:00:00.000000000,2537,1729,1729,2010/2011,13,2010-11-13,8528,8659,2.5,3.25,2.88,4-5-1,4-5-1,H
0,2.0,0.0,0.0,3.0,1.5,0.0,0.0,9.0,2.0,1.0,28.0,2.33333333333,5.0,0.416666666667,1.0,1.0,1.0,2.0,0.666666666667,3.0,1.0,9.0,2.0,1.0,28.0,2.33333333333,5.0,0.416666666667,70.0,Fast,Little,60.0,Mixed,Free Form,56.0,Normal,70.0,Lots,70.0,Lots,Free Form,30.0,Deep,60.0,Press,35.0,Normal,Cover,60.0,Balanced,Little,70.0,Long,Organised,70.0,Risky,70.0,Lots,55.0,Normal,Organised,35.0,Medium,70.0,Double,35.0,Normal,Cover,184.034545455,77.6054676364,183.341818182,76.657048,82.27272727272727,86.0,81.2,80.66666666666667,85.66666666666667,73.81818181818181,80.0,75.2,73.0,72.0,4 days 00:00:00.000000000,5 days 00:00:00.000000000,2538,1729,1729,2010/2011,13,2010-11-14,8455,8472,1.22,5.75,15.0,4-3-3,4-4-2,A
0,2.0,0.0,0.0,4.0,2.0,1.0,0.5,6.0,0.0,7.0,26.0,2.0,15.0,1.15384615385,1.0,0.0,2.0,4.0,1.33333333333,3.0,1.0,6.0,0.0,7.0,26.0,2.0,15.0,1.15384615385,70.0,Fast,Little,45.0,Mixed,Organised,45.0,Normal,70.0,Lots,65.0,Normal,Free Form,40.0,Medium,50.0,Press,40.0,Normal,Cover,70.0,Fast,Little,70.0,Long,Organised,70.0,Risky,70.0,Lots,50.0,Normal,Organised,35.0,Medium,70.0,Double,35.0,Normal,Cover,184.034545455,77.564232,182.649090909,77.11064,,,,80.75,75.0,72.54545454545455,77.36363636363636,71.4,73.25,74.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,2539,1729,1729,2010/2011,14,2010-11-20,10260,8528,1.22,6.0,15.0,4-4-2,4-5-1,H
0,1.0,1.0,0.0,1.0,0.5,1.0,0.5,8.0,3.0,2.0,26.0,2.0,12.0,0.923076923077,3.0,0.0,0.0,7.0,2.33333333333,1.0,0.333333333333,8.0,3.0,2.0,26.0,2.0,12.0,0.923076923077,66.0,Balanced,Little,30.0,Short,Free Form,30.0,Safe,45.0,Normal,35.0,Normal,Free Form,30.0,Deep,40.0,Press,50.0,Normal,Cover,70.0,Fast,Little,50.0,Mixed,Organised,50.0,Normal,65.0,Normal,50.0,Normal,Organised,50.0,Medium,50.0,Press,50.0,Normal,Cover,180.34,73.6468465455,181.263636364,75.4612145455,81.0909090909091,86.54545454545455,78.6,80.5,84.5,79.81818181818181,83.18181818181819,78.8,80.5,81.0,6 days 00:00:00.000000000,7 days 00:00:00.000000000,2540,1729,1729,2010/2011,14,2010-11-20,9825,8586,1.62,4.0,5.5,4-2-3-1,4-5-1,A
0,2.0,0.0,0.0,4.0,2.0,1.0,0.5,4.0,5.0,4.0,13.0,1.0,17.0,1.30769230769,1.0,1.0,1.0,2.0,0.666666666667,3.0,1.0,4.0,5.0,4.0,13.0,1.0,17.0,1.30769230769,50.0,Balanced,Little,35.0,Mixed,Organised,50.0,Normal,60.0,Normal,70.0,Lots,Organised,40.0,Medium,60.0,Press,40.0,Normal,Cover,58.0,Balanced,Little,30.0,Short,Organised,31.0,Safe,70.0,Lots,50.0,Normal,Organised,30.0,Deep,70.0,Double,30.0,Narrow,Cover,184.265454545,79.0074792727,183.803636364,79.1724218182,80.0,83.9090909090909,80.4,79.25,80.5,74.36363636363636,78.54545454545455,75.0,73.0,78.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,2541,1729,1729,2010/2011,14,2010-11-20,8650,8654,1.57,3.8,6.5,4-4-2,4-5-1,H
0,2.0,0.0,0.0,3.0,1.5,0.0,0.0,4.0,2.0,7.0,15.0,1.15384615385,13.0,1.0,1.0,1.0,1.0,5.0,1.66666666667,6.0,2.0,4.0,2.0,7.0,15.0,1.15384615385,13.0,1.0,60.0,Balanced,Little,70.0,Long,Organised,70.0,Risky,70.0,Lots,55.0,Normal,Organised,35.0,Medium,70.0,Double,35.0,Normal,Cover,60.0,Balanced,Little,65.0,Mixed,Organised,60.0,Normal,70.0,Lots,45.0,Normal,Organised,40.0,Medium,70.0,Double,40.0,Normal,Cover,183.110909091,74.9251512727,180.34,75.2138007273,74.36363636363636,80.72727272727273,75.0,73.0,75.5,78.9090909090909,82.81818181818181,78.8,78.5,80.0,8 days 00:00:00.000000000,8 days 00:00:00.000000000,2542,1729,1729,2010/2011,14,2010-11-22,8472,8668,2.6,3.2,2.8,4-4-2,4-5-1,D
0,1.0,1.0,0.0,3.0,1.5,3.0,1.5,4.0,6.0,3.0,15.0,1.15384615385,18.0,1.38461538462,1.0,2.0,0.0,5.0,1.66666666667,7.0,2.33333333333,4.0,6.0,3.0,15.0,1.15384615385,18.0,1.38461538462,55.0,Balanced,Little,70.0,Long,Organised,60.0,Normal,70.0,Lots,55.0,Normal,Organised,45.0,Medium,70.0,Double,45.0,Normal,Cover,70.0,Fast,Little,59.0,Mixed,Organised,65.0,Normal,70.0,Lots,50.0,Normal,Free Form,30.0,Deep,70.0,Double,30.0,Narrow,Cover,182.649090909,81.7290312727,180.109090909,74.9663869091,75.72727272727273,80.0,75.8,75.75,75.5,76.18181818181819,82.36363636363636,77.6,72.75,79.5,8 days 00:00:00.000000000,8 days 00:00:00.000000000,2543,1729,1729,2010/2011,14,2010-11-21,8655,10252,2.3,3.25,3.25,4-5-1,4-5-1,H
0,1.0,0.0,1.0,3.0,1.5,1.0,0.5,2.0,3.0,8.0,13.0,1.0,13.0,1.0,0.0,2.0,1.0,1.0,0.333333333333,3.0,1.0,2.0,3.0,8.0,13.0,1.0,13.0,1.0,60.0,Balanced,Little,70.0,Long,Organised,70.0,Risky,70.0,Lots,50.0,Normal,Organised,40.0,Medium,35.0,Press,40.0,Normal,Cover,70.0,Fast,Little,60.0,Mixed,Organised,55.0,Normal,70.0,Lots,70.0,Lots,Organised,45.0,Medium,55.0,Press,45.0,Normal,Cover,182.418181818,79.4198356364,182.649090909,78.9662436364,77.45454545454545,80.9090909090909,77.6,76.5,79.0,81.27272727272727,86.36363636363636,80.6,82.5,80.5,8 days 00:00:00.000000000,8 days 00:00:00.000000000,2544,1729,1729,2010/2011,14,2010-11-21,9879,8456,3.2,3.1,2.4,4-5-1,4-4-2,A
0,1.0,0.0,1.0,4.0,2.0,2.0,1.0,2.0,4.0,7.0,14.0,1.07692307692,17.0,1.30769230769,0.0,1.0,2.0,2.0,0.666666666667,3.0,1.0,2.0,4.0,7.0,14.0,1.07692307692,17.0,1.30769230769,70.0,Fast,Little,70.0,Long,Organised,70.0,Risky,70.0,Lots,70.0,Lots,Organised,70.0,High,70.0,Double,70.0,Wide,Cover,70.0,Fast,Little,60.0,Mixed,Free Form,56.0,Normal,70.0,Lots,70.0,Lots,Free Form,30.0,Deep,60.0,Press,35.0,Normal,Cover,184.958181818,79.6672494545,184.727272727,79.832192,76.54545454545455,80.36363636363636,76.2,76.75,77.0,82.36363636363636,85.9090909090909,81.6,80.5,84.25,7 days 00:00:00.000000000,6 days 00:00:00.000000000,2545,1729,1729,2010/2011,14,2010-11-20,8658,8455,5.0,3.6,1.73,4-4-2,4-2-3-1,H
0,1.0,1.0,0.0,4.0,2.0,3.0,1.5,4.0,2.0,7.0,21.0,1.61538461538,19.0,1.46153846154,1.0,0.0,2.0,5.0,1.66666666667,4.0,1.33333333333,4.0,2.0,7.0,21.0,1.61538461538,19.0,1.46153846154,55.0,Balanced,Little,70.0,Long,Organised,70.0,Risky,70.0,Lots,45.0,Normal,Organised,35.0,Medium,70.0,Double,35.0,Normal,Cover,70.0,Fast,Little,60.0,Mixed,Organised,65.0,Normal,70.0,Lots,60.0,Normal,Organised,45.0,Medium,65.0,Press,45.0,Normal,Cover,183.803636364,77.4405250909,184.727272727,82.3063301818,,,,75.75,76.5,72.63636363636364,78.0909090909091,71.8,74.0,72.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,2546,1729,1729,2010/2011,14,2010-11-20,8559,10261,2.1,3.3,3.6,4-4-2,4-4-2,H
0,1.0,1.0,0.0,2.0,1.0,3.0,1.5,4.0,5.0,4.0,16.0,1.23076923077,22.0,1.69230769231,0.0,2.0,1.0,3.0,1.0,5.0,1.66666666667,4.0,5.0,4.0,16.0,1.23076923077,22.0,1.69230769231,65.0,Balanced,Little,40.0,Mixed,Organised,70.0,Risky,70.0,Lots,55.0,Normal,Organised,70.0,High,70.0,Double,70.0,Wide,Cover,65.0,Balanced,Little,70.0,Long,Organised,70.0,Risky,70.0,Lots,55.0,Normal,Organised,35.0,Medium,70.0,Double,35.0,Normal,Cover,183.803636364,77.8528814545,185.42,76.3683985455,71.27272727272727,77.0,72.2,69.8,74.0,73.72727272727273,77.9090909090909,72.8,73.75,76.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,2547,1729,1729,2010/2011,14,2010-11-20,8659,10194,2.2,3.2,3.5,4-5-1,4-4-2,A
0,1.0,0.0,1.0,4.0,2.0,3.0,1.5,4.0,6.0,3.0,19.0,1.46153846154,26.0,2.0,0.0,2.0,1.0,2.0,0.666666666667,5.0,1.66666666667,4.0,6.0,3.0,19.0,1.46153846154,26.0,2.0,70.0,Fast,Little,70.0,Long,Organised,70.0,Risky,70.0,Lots,65.0,Normal,Organised,70.0,High,70.0,Double,70.0,Wide,Cover,70.0,Fast,Little,70.0,Long,Organised,70.0,Risky,70.0,Lots,70.0,Lots,Organised,70.0,High,70.0,Double,70.0,Wide,Cover,181.494545455,75.6673927273,182.88,81.9352094545,,,,69.0,70.0,72.27272727272727,77.72727272727273,71.2,72.4,77.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,2548,1729,1729,2010/2011,14,2010-11-20,8483,8602,2.5,3.3,2.88,4-3-3,4-5-1,H
0,3.0,0.0,0.0,6.0,2.0,1.0,0.333333333333,7.0,0.0,7.0,28.0,2.0,15.0,1.07142857143,0.0,0.0,2.0,2.0,1.0,2.0,1.0,7.0,0.0,7.0,28.0,2.0,15.0,1.07142857143,70.0,Fast,Little,45.0,Mixed,Organised,45.0,Normal,70.0,Lots,65.0,Normal,Free Form,40.0,Medium,50.0,Press,40.0,Normal,Cover,55.0,Balanced,Little,70.0,Long,Organised,60.0,Normal,70.0,Lots,55.0,Normal,Organised,45.0,Medium,70.0,Double,45.0,Normal,Cover,182.88,76.9044618182,184.958181818,85.1103534545,,,,79.75,85.0,,,75.8,,75.0,7 days 00:00:00.000000000,6 days 00:00:00.000000000,2549,1729,1729,2010/2011,15,2010-11-27,10260,8655,1.25,5.5,13.0,4-4-2,4-5-1,H
0,1.0,0.0,1.0,5.0,2.5,3.0,1.5,6.0,4.0,4.0,21.0,1.5,19.0,1.35714285714,1.0,2.0,0.0,5.0,1.66666666667,8.0,2.66666666667,6.0,4.0,4.0,21.0,1.5,19.0,1.35714285714,70.0,Fast,Little,50.0,Mixed,Organised,50.0,Normal,65.0,Normal,50.0,Normal,Organised,50.0,Medium,50.0,Press,50.0,Normal,Cover,50.0,Balanced,Little,35.0,Mixed,Organised,50.0,Normal,60.0,Normal,70.0,Lots,Organised,40.0,Medium,60.0,Press,40.0,Normal,Cover,182.418181818,75.0076225455,183.803636364,78.7188298182,80.0,83.36363636363636,78.8,81.0,81.0,80.0909090909091,84.27272727272727,80.4,79.5,80.5,8 days 00:00:00.000000000,8 days 00:00:00.000000000,2550,1729,1729,2010/2011,15,2010-11-28,8586,8650,2.0,3.4,3.8,4-5-1,4-4-2,H
