,home_V,home_D,home_E,home_GF,home_AVG_GF,home_GS,home_AVG_GS,home_VG,home_DG,home_EG,home_GFG,home_AVG_GFG,home_GSG,home_AVG_GSG,away_V,away_D,away_E,away_GF,away_AVG_GF,away_GS,away_AVG_GS,away_VG,away_DG,away_EG,away_GFG,away_AVG_GFG,away_GSG,away_AVG_GSG,h_buildUpPlaySpeed,h_buildUpPlaySpeedClass,h_buildUpPlayDribblingClass,h_buildUpPlayPassing,h_buildUpPlayPassingClass,h_buildUpPlayPositioningClass,h_chanceCreationPassing,h_chanceCreationPassingClass,h_chanceCreationCrossing,h_chanceCreationCrossingClass,h_chanceCreationShooting,h_chanceCreationShootingClass,h_chanceCreationPositioningClass,h_defencePressure,h_defencePressureClass,h_defenceAggression,h_defenceAggressionClass,h_defenceTeamWidth,h_defenceTeamWidthClass,h_defenceDefenderLineClass,a_buildUpPlaySpeed,a_buildUpPlaySpeedClass,a_buildUpPlayDribblingClass,a_buildUpPlayPassing,a_buildUpPlayPassingClass,a_buildUpPlayPositioningClass,a_chanceCreationPassing,a_chanceCreationPassingClass,a_chanceCreationCrossing,a_chanceCreationCrossingClass,a_chanceCreationShooting,a_chanceCreationShootingClass,a_chanceCreationPositioningClass,a_defencePressure,a_defencePressureClass,a_defenceAggression,a_defenceAggressionClass,a_defenceTeamWidth,a_defenceTeamWidthClass,a_defenceDefenderLineClass,h_avg_height,h_avg_weight,a_avg_height,a_avg_weight,h_overall,h_potential,h_def,h_mid,h_att,a_overall,a_potential,a_def,a_mid,a_att,h_date,a_date,id,country_id,league_id,season,stage,date,home_team_api_id,away_team_api_id,B365H,B365D,B365A,formation_h,formation_a,Output
0,1,1,0,3,1.5,4,2.0,6,8,4,19,1.05555555556,23,1.27777777778,1,1,1,3,1.0,3,1.0,6,8,4,19,1.05555555556,23,1.27777777778,48,Balanced,Little,55,Mixed,Organised,51,Normal,57,Normal,37,Normal,Organised,38,Medium,40,Press,41,Normal,Cover,55,Balanced,Normal,51,Mixed,Organised,53,Normal,53,Normal,57,Normal,Organised,41,Medium,40,Press,49,Normal,Cover,187.498181818,78.8013010909,182.418181818,79.5847781818,75.45454545454545,77.54545454545455,75.4,73.5,76.5,74.18181818181819,75.18181818181819,74.0,73.5,74.75,2 days 00:00:00.000000000,2 days 00:00:00.000000000,4116,1729,1729,2014/2015,19,2014-12-28,10194,8659,1.91,3.6,4.5,4-2-3-1,4-2-3-1,H
0,1,0,1,2,1.0,1,0.5,9,6,3,24,1.33333333333,24,1.33333333333,2,1,0,4,1.33333333333,5,1.66666666667,9,6,3,24,1.33333333333,24,1.33333333333,41,Balanced,Normal,38,Mixed,Organised,41,Normal,59,Normal,62,Normal,Organised,58,Medium,51,Press,56,Normal,Cover,46,Balanced,Normal,54,Mixed,Organised,49,Normal,72,Lots,56,Normal,Organised,42,Medium,41,Press,56,Normal,Cover,184.034545455,77.1518756364,182.187272727,73.5231396364,77.0,80.9090909090909,78.8,72.5,77.0,80.45454545454545,82.9090909090909,75.5,80.75,86.66666666666667,2 days 00:00:00.000000000,2 days 00:00:00.000000000,4117,1729,1729,2014/2015,19,2014-12-28,8586,10260,3.25,3.6,2.3,4-2-3-1,3-5-2,D
0,1,0,2,3,1.0,2,0.666666666667,5,8,6,11,0.578947368421,22,1.15789473684,0,2,0,0,0.0,2,1.0,5,8,6,11,0.578947368421,22,1.15789473684,66,Balanced,Little,72,Long,Organised,63,Normal,48,Normal,56,Normal,Organised,39,Medium,42,Press,52,Normal,Cover,61,Balanced,Normal,68,Long,Organised,67,Risky,62,Normal,52,Normal,Organised,36,Medium,34,Press,48,Normal,Cover,184.034545455,78.7188298182,183.803636364,77.6054676364,74.54545454545455,77.0,75.2,72.66666666666667,75.33333333333333,73.0909090909091,74.81818181818181,73.4,72.66666666666667,73.0,4 days 00:00:00.000000000,4 days 00:00:00.000000000,4129,1729,1729,2014/2015,20,2015-01-01,10252,9826,2.4,3.3,3.3,4-3-3,4-3-3,D
0,0,2,1,0,0.0,2,0.666666666667,3,9,7,18,0.947368421053,26,1.36842105263,1,1,0,3,1.5,3,1.5,3,9,7,18,0.947368421053,26,1.36842105263,56,Balanced,Normal,51,Mixed,Organised,54,Normal,60,Normal,48,Normal,Organised,38,Medium,37,Press,46,Normal,Cover,61,Balanced,Normal,42,Mixed,Organised,39,Normal,59,Normal,48,Normal,Organised,52,Medium,58,Press,60,Normal,Cover,183.341818182,79.2136574545,182.418181818,77.8116458182,72.0,74.81818181818181,71.5,72.66666666666667,72.5,76.81818181818181,79.18181818181819,76.8,75.5,77.5,4 days 00:00:00.000000000,4 days 00:00:00.000000000,4130,1729,1729,2014/2015,20,2015-01-01,8667,8668,3.4,3.4,2.3,5-3-2,4-2-3-1,H
0,1,0,2,6,2.0,3,1.0,8,7,4,26,1.36842105263,25,1.31578947368,1,1,0,1,0.5,3,1.5,8,7,4,26,1.36842105263,25,1.31578947368,71,Fast,Normal,32,Short,Organised,34,Normal,41,Normal,61,Normal,Organised,51,Medium,48,Press,62,Normal,Cover,63,Balanced,Normal,48,Mixed,Organised,47,Normal,62,Normal,69,Lots,Organised,58,Medium,62,Press,54,Normal,Cover,179.416363636,75.1313294545,181.725454545,76.1209847273,79.0,82.63636363636364,78.0,79.25,80.0,68.9090909090909,71.0,69.6,68.0,70.0,3 days 00:00:00.000000000,4 days 00:00:00.000000000,4131,1729,1729,2014/2015,20,2015-01-01,8650,8197,1.4,5.0,9.0,3-4-3,4-5-1,D
0,2,0,1,6,2.0,2,0.666666666667,13,2,4,41,2.15789473684,17,0.894736842105,2,0,0,4,2.0,1,0.5,13,2,4,41,2.15789473684,17,0.894736842105,59,Balanced,Normal,29,Short,Organised,32,Safe,49,Normal,62,Normal,Organised,42,Medium,44,Press,54,Normal,Cover,60,Balanced,Little,61,Mixed,Organised,56,Normal,44,Normal,58,Normal,Organised,41,Medium,38,Press,53,Normal,Cover,179.185454545,74.5952661818,185.42,78.925008,82.0,82.81818181818181,80.0,83.5,83.75,73.0909090909091,74.81818181818181,73.4,76.0,72.2,4 days 00:00:00.000000000,4 days 00:00:00.000000000,4132,1729,1729,2014/2015,20,2015-01-01,8456,8472,1.22,7.0,15.0,4-2-3-1,4-1-4-1,H
0,2,1,0,5,1.66666666667,4,1.33333333333,7,7,5,22,1.15789473684,28,1.47368421053,0,2,0,2,1.0,7,3.5,7,7,5,22,1.15789473684,28,1.47368421053,54,Balanced,Little,47,Mixed,Organised,47,Normal,51,Normal,39,Normal,Organised,56,Medium,54,Press,51,Normal,Cover,48,Balanced,Little,74,Long,Organised,72,Risky,59,Normal,58,Normal,Organised,54,Medium,57,Press,58,Normal,Cover,182.187272727,79.1724218182,183.572727273,76.9456974545,72.9090909090909,76.63636363636364,71.8,75.5,73.0,70.0,73.0,70.4,69.25,70.5,4 days 00:00:00.000000000,4 days 00:00:00.000000000,4133,1729,1729,2014/2015,20,2015-01-01,10261,8191,1.83,3.75,4.75,4-2-3-1,4-4-2,D
0,2,0,1,5,1.66666666667,2,0.666666666667,5,11,3,21,1.10526315789,34,1.78947368421,0,2,0,2,1.0,5,2.5,5,11,3,21,1.10526315789,34,1.78947368421,52,Balanced,Normal,53,Mixed,Organised,53,Normal,54,Normal,54,Normal,Organised,50,Medium,44,Press,54,Normal,Cover,63,Balanced,Normal,34,Mixed,Organised,34,Normal,51,Normal,36,Normal,Free Form,51,Medium,58,Press,54,Normal,Cover,184.727272727,79.9558989091,180.109090909,77.0281687273,73.9090909090909,75.72727272727273,74.2,74.0,73.0,75.36363636363636,76.72727272727273,75.0,74.5,76.25,4 days 00:00:00.000000000,3 days 00:00:00.000000000,4134,1729,1729,2014/2015,20,2015-01-01,10172,10003,3.0,3.4,2.5,4-4-2,4-2-3-1,D
0,1,1,1,5,1.66666666667,3,1.0,10,6,3,32,1.68421052632,15,0.789473684211,1,1,0,3,1.5,2,1.0,10,6,3,32,1.68421052632,15,0.789473684211,47,Balanced,Normal,40,Mixed,Organised,42,Normal,56,Normal,51,Normal,Free Form,62,Medium,64,Press,44,Normal,Cover,59,Balanced,Normal,26,Short,Organised,28,Safe,55,Normal,64,Normal,Free Form,51,Medium,44,Press,52,Normal,Cover,184.265454545,79.5023069091,180.570909091,72.5334843636,75.9090909090909,79.27272727272727,75.4,75.0,77.0,79.0,82.27272727272727,80.4,70.5,81.5,4 days 00:00:00.000000000,4 days 00:00:00.000000000,4135,1729,1729,2014/2015,20,2015-01-01,8466,9825,2.9,3.4,2.6,4-2-3-1,4-2-3-1,H
0,2,1,0,5,1.66666666667,4,1.33333333333,7,8,4,21,1.10526315789,23,1.21052631579,1,0,1,2,1.0,1,0.5,7,8,4,21,1.10526315789,23,1.21052631579,48,Balanced,Little,55,Mixed,Organised,51,Normal,57,Normal,37,Normal,Organised,38,Medium,40,Press,41,Normal,Cover,46,Balanced,Normal,54,Mixed,Organised,49,Normal,72,Lots,56,Normal,Organised,42,Medium,41,Press,56,Normal,Cover,188.652727273,80.0796058182,183.572727273,74.84268,74.81818181818181,76.54545454545455,75.4,73.5,74.75,81.45454545454545,84.0,79.5,79.5,86.66666666666667,4 days 00:00:00.000000000,4 days 00:00:00.000000000,4136,1729,1729,2014/2015,20,2015-01-01,10194,10260,4.2,3.5,2.0,4-2-3-1,3-5-2,D
0,2,0,0,6,3.0,2,1.0,9,5,6,34,1.7,25,1.25,1,1,1,4,1.33333333333,5,1.66666666667,9,5,6,34,1.7,25,1.25,59,Balanced,Normal,26,Short,Organised,28,Safe,55,Normal,64,Normal,Free Form,51,Medium,44,Press,52,Normal,Cover,48,Balanced,Little,55,Mixed,Organised,51,Normal,57,Normal,37,Normal,Organised,38,Medium,40,Press,41,Normal,Cover,180.34,74.2653810909,188.652727273,80.2445483636,79.27272727272727,81.27272727272727,79.4,78.0,80.33333333333333,75.45454545454545,76.81818181818181,76.2,74.0,75.25,10 days 00:00:00.000000000,10 days 00:00:00.000000000,4139,1729,1729,2014/2015,21,2015-01-11,9825,10194,1.44,4.75,8.0,4-3-3,4-2-3-1,H
0,1,1,0,1,0.5,1,0.5,3,9,8,17,0.85,32,1.6,0,1,2,6,2.0,7,2.33333333333,3,9,8,17,0.85,32,1.6,48,Balanced,Little,74,Long,Organised,72,Risky,59,Normal,58,Normal,Organised,54,Medium,57,Press,58,Normal,Cover,52,Balanced,Normal,53,Mixed,Organised,53,Normal,54,Normal,54,Normal,Organised,50,Medium,44,Press,54,Normal,Cover,183.572727273,76.9456974545,184.265454545,79.1311861818,70.54545454545455,73.45454545454545,70.8,69.75,71.5,74.72727272727273,76.63636363636364,74.6,74.0,76.5,9 days 00:00:00.000000000,9 days 00:00:00.000000000,4140,1729,1729,2014/2015,21,2015-01-10,8191,10172,2.2,3.4,3.6,4-4-2,4-5-1,H
0,0,1,1,2,1.0,4,2.0,3,9,8,20,1.0,30,1.5,0,1,2,0,0.0,3,1.0,3,9,8,20,1.0,30,1.5,61,Balanced,Normal,68,Long,Organised,67,Risky,62,Normal,52,Normal,Organised,36,Medium,34,Press,48,Normal,Cover,41,Balanced,Normal,38,Mixed,Organised,41,Normal,59,Normal,62,Normal,Organised,58,Medium,51,Press,56,Normal,Cover,182.88,76.3683985455,183.803636364,78.0590596364,72.9090909090909,74.18181818181819,74.0,73.0,71.0,78.0,81.0,79.0,77.5,77.0,9 days 00:00:00.000000000,9 days 00:00:00.000000000,4142,1729,1729,2014/2015,21,2015-01-10,9826,8586,3.5,3.5,2.2,4-3-3,4-2-3-1,H
0,1,1,0,3,1.5,2,1.0,5,9,6,29,1.45,33,1.65,0,3,0,2,0.666666666667,8,2.66666666667,5,9,6,29,1.45,33,1.65,61,Balanced,Normal,42,Mixed,Organised,39,Normal,59,Normal,48,Normal,Organised,52,Medium,58,Press,60,Normal,Cover,59,Balanced,Normal,29,Short,Organised,32,Safe,49,Normal,62,Normal,Organised,42,Medium,44,Press,54,Normal,Cover,182.649090909,78.6363585455,179.878181818,74.389088,77.0909090909091,80.81818181818181,77.0,75.5,78.0,81.63636363636364,82.45454545454545,80.6,80.0,83.75,9 days 00:00:00.000000000,9 days 00:00:00.000000000,4143,1729,1729,2014/2015,21,2015-01-10,8668,8456,4.5,3.75,1.85,4-2-3-1,4-2-3-1,D
0,0,2,0,1,0.5,3,1.5,3,12,5,19,0.95,33,1.65,1,1,1,3,1.0,4,1.33333333333,3,12,5,19,0.95,33,1.65,63,Balanced,Normal,48,Mixed,Organised,47,Normal,62,Normal,69,Lots,Organised,58,Medium,62,Press,54,Normal,Cover,66,Balanced,Little,72,Long,Organised,63,Normal,48,Normal,56,Normal,Organised,39,Medium,42,Press,52,Normal,Cover,181.263636364,77.1931112727,182.187272727,77.2755825455,69.63636363636364,70.9090909090909,69.2,69.0,72.0,74.45454545454545,76.9090909090909,74.0,74.33333333333333,75.33333333333333,9 days 00:00:00.000000000,9 days 00:00:00.000000000,4144,1729,1729,2014/2015,21,2015-01-10,8197,10252,2.2,3.4,3.6,4-4-2,4-3-3,H
0,2,0,0,6,3.0,1,0.5,10,3,7,34,1.7,20,1.0,0,0,3,2,0.666666666667,2,0.666666666667,10,3,7,34,1.7,20,1.0,46,Balanced,Normal,54,Mixed,Organised,49,Normal,72,Lots,56,Normal,Organised,42,Medium,41,Press,56,Normal,Cover,47,Balanced,Normal,40,Mixed,Organised,42,Normal,56,Normal,51,Normal,Free Form,62,Medium,64,Press,44,Normal,Cover,183.572727273,75.8323352727,182.649090909,77.6879389091,81.45454545454545,84.27272727272727,79.5,81.0,86.5,76.18181818181819,79.45454545454545,76.0,78.0,75.5,10 days 00:00:00.000000000,10 days 00:00:00.000000000,4145,1729,1729,2014/2015,21,2015-01-11,10260,8466,1.83,3.75,4.75,3-6-1,4-2-3-1,A
0,0,1,1,2,1.0,4,2.0,3,6,11,18,0.9,30,1.5,1,1,1,3,1.0,3,1.0,3,6,11,18,0.9,30,1.5,60,Balanced,Little,61,Mixed,Organised,56,Normal,44,Normal,58,Normal,Organised,41,Medium,38,Press,53,Normal,Cover,71,Fast,Normal,32,Short,Organised,34,Normal,41,Normal,61,Normal,Organised,51,Medium,48,Press,62,Normal,Cover,181.956363636,76.3683985455,181.725454545,75.4199789091,73.36363636363636,75.45454545454545,73.6,72.0,73.4,78.63636363636364,82.45454545454545,78.5,78.25,79.33333333333333,9 days 00:00:00.000000000,9 days 00:00:00.000000000,4146,1729,1729,2014/2015,21,2015-01-10,8472,8650,4.5,3.6,1.91,4-1-4-1,3-6-1,A
0,1,1,0,2,1.0,3,1.5,4,10,6,19,0.95,29,1.45,0,2,1,3,1.0,6,2.0,4,10,6,19,0.95,29,1.45,55,Balanced,Normal,51,Mixed,Organised,53,Normal,53,Normal,57,Normal,Organised,41,Medium,40,Press,49,Normal,Cover,56,Balanced,Normal,51,Mixed,Organised,54,Normal,60,Normal,48,Normal,Organised,38,Medium,37,Press,46,Normal,Cover,183.341818182,79.7497207273,182.187272727,79.5435425455,74.27272727272727,76.0909090909091,73.8,75.0,74.0,71.0909090909091,72.54545454545455,71.75,69.8,73.0,9 days 00:00:00.000000000,9 days 00:00:00.000000000,4148,1729,1729,2014/2015,21,2015-01-10,8659,8667,2.05,3.4,4.2,4-4-2,3-5-2,H
0,0,0,3,1,0.333333333333,1,0.333333333333,5,9,7,11,0.52380952381,23,1.09523809524,0,2,0,0,0.0,2,1.0,5,9,7,11,0.52380952381,23,1.09523809524,66,Balanced,Little,72,Long,Organised,63,Normal,48,Normal,56,Normal,Organised,39,Medium,42,Press,52,Normal,Cover,71,Fast,Normal,32,Short,Organised,34,Normal,41,Normal,61,Normal,Organised,51,Medium,48,Press,62,Normal,Cover,182.187272727,76.6158123636,180.570909091,74.1416741818,74.45454545454545,77.54545454545455,73.6,74.5,76.5,78.36363636363636,82.72727272727273,78.25,78.25,78.66666666666667,7 days 00:00:00.000000000,7 days 00:00:00.000000000,4149,1729,1729,2014/2015,22,2015-01-17,10252,8650,4.5,3.6,1.91,4-4-2,3-4-3,A
0,1,1,0,2,1.0,2,1.0,4,9,8,19,0.904761904762,33,1.57142857143,0,1,2,6,2.0,7,2.33333333333,4,9,8,19,0.904761904762,33,1.57142857143,48,Balanced,Little,74,Long,Organised,72,Risky,59,Normal,58,Normal,Organised,54,Medium,57,Press,58,Normal,Cover,61,Balanced,Normal,68,Long,Organised,67,Risky,62,Normal,52,Normal,Organised,36,Medium,34,Press,48,Normal,Cover,183.572727273,76.9456974545,184.496363636,77.0694043636,70.54545454545455,73.54545454545455,70.8,69.75,71.5,72.81818181818181,75.18181818181819,74.0,72.75,70.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,4150,1729,1729,2014/2015,22,2015-01-17,8191,9826,2.55,3.25,3.1,4-4-2,4-4-2,A
0,0,1,1,1,0.5,2,1.0,5,9,7,30,1.42857142857,34,1.61904761905,0,3,0,2,0.666666666667,8,2.66666666667,5,9,7,30,1.42857142857,34,1.61904761905,61,Balanced,Normal,42,Mixed,Organised,39,Normal,59,Normal,48,Normal,Organised,52,Medium,58,Press,60,Normal,Cover,55,Balanced,Normal,51,Mixed,Organised,53,Normal,53,Normal,57,Normal,Organised,41,Medium,40,Press,49,Normal,Cover,183.110909091,78.5126516364,184.496363636,80.4919621818,77.27272727272727,81.0,77.0,75.5,78.5,73.72727272727273,75.45454545454545,73.8,74.66666666666667,72.66666666666667,9 days 00:00:00.000000000,9 days 00:00:00.000000000,4151,1729,1729,2014/2015,22,2015-01-19,8668,8659,1.85,3.6,4.75,4-2-3-1,4-3-3,D
0,1,1,0,2,1.0,2,1.0,4,12,5,20,0.952380952381,33,1.57142857143,1,1,1,3,1.0,4,1.33333333333,4,12,5,20,0.952380952381,33,1.57142857143,63,Balanced,Normal,48,Mixed,Organised,47,Normal,62,Normal,69,Lots,Organised,58,Medium,62,Press,54,Normal,Cover,48,Balanced,Little,55,Mixed,Organised,51,Normal,57,Normal,37,Normal,Organised,38,Medium,40,Press,41,Normal,Cover,180.801818182,76.7395192727,184.958181818,78.471416,69.18181818181819,71.0,69.2,68.5,70.5,74.72727272727273,77.0909090909091,74.6,74.0,75.25,7 days 00:00:00.000000000,6 days 00:00:00.000000000,4152,1729,1729,2014/2015,22,2015-01-17,8197,10194,2.63,3.3,2.9,4-4-2,4-2-3-1,A
0,2,0,1,8,2.66666666667,4,1.33333333333,14,2,5,45,2.14285714286,20,0.952380952381,1,0,1,4,2.0,2,1.0,14,2,5,45,2.14285714286,20,0.952380952381,59,Balanced,Normal,29,Short,Organised,32,Safe,49,Normal,62,Normal,Organised,42,Medium,44,Press,54,Normal,Cover,59,Balanced,Normal,26,Short,Organised,28,Safe,55,Normal,64,Normal,Free Form,51,Medium,44,Press,52,Normal,Cover,179.416363636,73.5643752727,180.34,74.5127949091,82.27272727272727,82.45454545454545,82.0,80.0,83.75,77.63636363636364,81.0,75.4,70.0,81.4,8 days 00:00:00.000000000,7 days 00:00:00.000000000,4153,1729,1729,2014/2015,22,2015-01-18,8456,9825,1.8,4.0,4.5,4-2-3-1,4-1-2-3,A
0,1,0,2,4,1.33333333333,3,1.0,5,12,4,23,1.09523809524,37,1.7619047619,0,2,0,2,1.0,4,2.0,5,12,4,23,1.09523809524,37,1.7619047619,52,Balanced,Normal,53,Mixed,Organised,53,Normal,54,Normal,54,Normal,Organised,50,Medium,44,Press,54,Normal,Cover,46,Balanced,Normal,54,Mixed,Organised,49,Normal,72,Lots,56,Normal,Organised,42,Medium,41,Press,56,Normal,Cover,184.496363636,80.0383701818,182.187272727,75.6673927273,74.0,75.0909090909091,74.4,74.0,73.0,82.18181818181819,83.81818181818181,80.5,81.8,86.5,7 days 00:00:00.000000000,6 days 00:00:00.000000000,4155,1729,1729,2014/2015,22,2015-01-17,10172,10260,6.0,4.2,1.62,4-4-2,3-6-1,A
0,2,0,1,7,2.33333333333,4,1.33333333333,10,7,4,30,1.42857142857,29,1.38095238095,1,1,0,3,1.5,3,1.5,10,7,4,30,1.42857142857,29,1.38095238095,41,Balanced,Normal,38,Mixed,Organised,41,Normal,59,Normal,62,Normal,Organised,58,Medium,51,Press,56,Normal,Cover,60,Balanced,Little,61,Mixed,Organised,56,Normal,44,Normal,58,Normal,Organised,41,Medium,38,Press,53,Normal,Cover,183.110909091,76.657048,183.803636364,75.8735709091,78.0909090909091,81.27272727272727,78.0,77.5,78.5,74.45454545454545,76.0,74.25,72.25,77.66666666666667,7 days 00:00:00.000000000,7 days 00:00:00.000000000,4157,1729,1729,2014/2015,22,2015-01-17,8586,8472,1.62,4.2,6.0,4-2-3-1,3-5-2,H
0,2,0,0,5,2.5,1,0.5,11,5,6,39,1.77272727273,25,1.13636363636,2,1,0,4,1.33333333333,3,1.0,11,5,6,39,1.77272727273,25,1.13636363636,59,Balanced,Normal,26,Short,Organised,28,Safe,55,Normal,64,Normal,Free Form,51,Medium,44,Press,52,Normal,Cover,66,Balanced,Little,72,Long,Organised,63,Normal,48,Normal,56,Normal,Organised,39,Medium,42,Press,52,Normal,Cover,181.494545455,75.6261570909,181.494545455,75.0900938182,78.54545454545455,81.27272727272727,76.0,77.0,82.5,74.9090909090909,78.63636363636364,74.2,75.33333333333333,75.66666666666667,14 days 00:00:00.000000000,15 days 00:00:00.000000000,4159,1729,1729,2014/2015,23,2015-02-01,9825,10252,1.25,6.5,15.0,4-2-3-1,4-3-3,H
0,2,0,0,4,2.0,0,0.0,16,2,4,51,2.31818181818,19,0.863636363636,1,1,1,9,3.0,6,2.0,16,2,4,51,2.31818181818,19,0.863636363636,67,Fast,Normal,38,Mixed,Organised,41,Normal,61,Normal,68,Lots,Organised,39,Medium,41,Press,46,Normal,Cover,59,Balanced,Normal,29,Short,Organised,32,Safe,49,Normal,62,Normal,Organised,42,Medium,44,Press,54,Normal,Cover,184.034545455,79.832192,179.185454545,73.1932545455,82.0909090909091,84.54545454545455,81.0,82.0,83.5,81.9090909090909,82.0909090909091,81.2,80.0,83.75,14 days 00:00:00.000000000,13 days 00:00:00.000000000,4160,1729,1729,2014/2015,23,2015-01-31,8455,8456,2.15,3.5,3.6,4-2-3-1,4-2-3-1,D
0,1,1,0,3,1.5,4,2.0,5,9,8,25,1.13636363636,33,1.5,1,0,2,3,1.0,2,0.666666666667,5,9,8,25,1.13636363636,33,1.5,61,Balanced,Normal,68,Long,Organised,67,Risky,62,Normal,52,Normal,Organised,36,Medium,34,Press,48,Normal,Cover,61,Balanced,Normal,42,Mixed,Organised,39,Normal,59,Normal,48,Normal,Organised,52,Medium,58,Press,60,Normal,Cover,184.958181818,77.3992894545,182.187272727,78.0590596364,72.9090909090909,74.63636363636364,74.0,72.0,72.0,77.45454545454545,80.36363636363636,77.2,76.0,78.5,14 days 00:00:00.000000000,12 days 00:00:00.000000000,4161,1729,1729,2014/2015,23,2015-01-31,9826,8668,2.8,3.3,2.75,4-5-1,4-2-3-1,A
0,1,1,0,3,1.5,2,1.0,11,4,7,36,1.63636363636,21,0.954545454545,1,0,2,3,1.0,1,0.333333333333,11,4,7,36,1.63636363636,21,0.954545454545,46,Balanced,Normal,54,Mixed,Organised,49,Normal,72,Lots,56,Normal,Organised,42,Medium,41,Press,56,Normal,Cover,63,Balanced,Normal,48,Mixed,Organised,47,Normal,62,Normal,69,Lots,Organised,58,Medium,62,Press,54,Normal,Cover,183.110909091,76.2859272727,182.418181818,79.2548930909,81.54545454545455,85.0909090909091,79.6,80.0,86.33333333333333,70.81818181818181,73.0909090909091,71.8,68.5,73.0,14 days 00:00:00.000000000,14 days 00:00:00.000000000,4164,1729,1729,2014/2015,23,2015-01-31,10260,8197,1.36,5.5,9.5,4-1-3-2,4-4-2,H
0,1,0,1,3,1.5,1,0.5,8,9,5,23,1.04545454545,27,1.22727272727,2,1,0,2,0.666666666667,3,1.0,8,9,5,23,1.04545454545,27,1.22727272727,48,Balanced,Little,55,Mixed,Organised,51,Normal,57,Normal,37,Normal,Organised,38,Medium,40,Press,41,Normal,Cover,52,Balanced,Normal,53,Mixed,Organised,53,Normal,54,Normal,54,Normal,Organised,50,Medium,44,Press,54,Normal,Cover,186.343636364,78.9662436364,184.496363636,78.925008,74.9090909090909,76.18181818181819,75.8,74.0,74.25,74.54545454545455,75.63636363636364,74.4,74.6,75.0,14 days 00:00:00.000000000,14 days 00:00:00.000000000,4166,1729,1729,2014/2015,23,2015-01-31,10194,10172,1.65,4.0,6.0,4-2-3-1,4-5-1,H
0,0,2,0,1,0.5,4,2.0,3,8,11,19,0.863636363636,33,1.5,0,2,1,3,1.0,5,1.66666666667,3,8,11,19,0.863636363636,33,1.5,60,Balanced,Little,61,Mixed,Organised,56,Normal,44,Normal,58,Normal,Organised,41,Medium,38,Press,53,Normal,Cover,48,Balanced,Little,74,Long,Organised,72,Risky,59,Normal,58,Normal,Organised,54,Medium,57,Press,58,Normal,Cover,181.725454545,77.2755825455,183.572727273,76.9456974545,73.54545454545455,75.63636363636364,73.4,71.0,76.33333333333333,70.54545454545455,73.54545454545455,70.8,69.75,71.5,14 days 00:00:00.000000000,14 days 00:00:00.000000000,4167,1729,1729,2014/2015,23,2015-01-31,8472,8191,2.25,3.3,3.6,4-3-3,4-4-2,H
0,1,1,0,2,1.0,3,1.5,5,10,7,20,0.909090909091,29,1.31818181818,0,1,2,1,0.333333333333,3,1.0,5,10,7,20,0.909090909091,29,1.31818181818,55,Balanced,Normal,51,Mixed,Organised,53,Normal,53,Normal,57,Normal,Organised,41,Medium,40,Press,49,Normal,Cover,41,Balanced,Normal,38,Mixed,Organised,41,Normal,59,Normal,62,Normal,Organised,58,Medium,51,Press,56,Normal,Cover,185.189090909,80.5744334545,183.110909091,75.5024501818,73.27272727272727,75.9090909090909,73.2,73.75,72.5,78.0909090909091,81.45454545454545,79.0,74.5,78.75,12 days 00:00:00.000000000,14 days 00:00:00.000000000,4168,1729,1729,2014/2015,23,2015-01-31,8659,8586,2.9,3.3,2.63,4-4-2,4-2-3-1,A
0,0,1,2,0,0.0,2,0.666666666667,5,11,7,11,0.478260869565,30,1.30434782609,0,2,0,0,0.0,6,3.0,5,11,7,11,0.478260869565,30,1.30434782609,66,Balanced,Little,72,Long,Organised,63,Normal,48,Normal,56,Normal,Organised,39,Medium,42,Press,52,Normal,Cover,67,Fast,Normal,38,Mixed,Organised,41,Normal,61,Normal,68,Lots,Organised,39,Medium,41,Press,46,Normal,Cover,179.878181818,73.8942603636,184.496363636,79.9558989091,73.9090909090909,77.72727272727273,74.2,74.0,73.33333333333333,82.81818181818181,84.36363636363636,82.4,82.0,83.75,6 days 00:00:00.000000000,7 days 00:00:00.000000000,4169,1729,1729,2014/2015,24,2015-02-07,10252,8455,10.0,5.25,1.36,4-3-3,4-2-3-1,A
0,1,1,0,4,2.0,4,2.0,4,11,8,21,0.913043478261,38,1.65217391304,0,1,2,5,1.66666666667,7,2.33333333333,4,11,8,21,0.913043478261,38,1.65217391304,48,Balanced,Little,74,Long,Organised,72,Risky,59,Normal,58,Normal,Organised,54,Medium,57,Press,58,Normal,Cover,55,Balanced,Normal,51,Mixed,Organised,53,Normal,53,Normal,57,Normal,Organised,41,Medium,40,Press,49,Normal,Cover,183.572727273,76.9456974545,184.034545455,80.3682552727,70.54545454545455,73.54545454545455,70.8,69.75,71.5,74.0,75.0909090909091,73.6,74.25,74.5,8 days 00:00:00.000000000,8 days 00:00:00.000000000,4170,1729,1729,2014/2015,24,2015-02-08,8191,8659,2.6,3.25,3.0,4-4-2,4-4-2,D
