,home_V,home_D,home_E,home_GF,home_AVG_GF,home_GS,home_AVG_GS,home_VG,home_DG,home_EG,home_GFG,home_AVG_GFG,home_GSG,home_AVG_GSG,away_V,away_D,away_E,away_GF,away_AVG_GF,away_GS,away_AVG_GS,away_VG,away_DG,away_EG,away_GFG,away_AVG_GFG,away_GSG,away_AVG_GSG,h_buildUpPlaySpeed,h_buildUpPlaySpeedClass,h_buildUpPlayDribblingClass,h_buildUpPlayPassing,h_buildUpPlayPassingClass,h_buildUpPlayPositioningClass,h_chanceCreationPassing,h_chanceCreationPassingClass,h_chanceCreationCrossing,h_chanceCreationCrossingClass,h_chanceCreationShooting,h_chanceCreationShootingClass,h_chanceCreationPositioningClass,h_defencePressure,h_defencePressureClass,h_defenceAggression,h_defenceAggressionClass,h_defenceTeamWidth,h_defenceTeamWidthClass,h_defenceDefenderLineClass,a_buildUpPlaySpeed,a_buildUpPlaySpeedClass,a_buildUpPlayDribblingClass,a_buildUpPlayPassing,a_buildUpPlayPassingClass,a_buildUpPlayPositioningClass,a_chanceCreationPassing,a_chanceCreationPassingClass,a_chanceCreationCrossing,a_chanceCreationCrossingClass,a_chanceCreationShooting,a_chanceCreationShootingClass,a_chanceCreationPositioningClass,a_defencePressure,a_defencePressureClass,a_defenceAggression,a_defenceAggressionClass,a_defenceTeamWidth,a_defenceTeamWidthClass,a_defenceDefenderLineClass,h_avg_height,h_avg_weight,a_avg_height,a_avg_weight,h_overall,h_potential,h_def,h_mid,h_att,a_overall,a_potential,a_def,a_mid,a_att,h_date,a_date,id,country_id,league_id,season,stage,home_team_api_id,away_team_api_id,B365H,B365D,B365A,formation_h,formation_a,Output
0,0,1,1,2,1.0,5,2.5,8,11,5,26,1.08333333333,42,1.75,1,2,0,3,1.0,5,1.66666666667,8,11,5,26,1.08333333333,42,1.75,50,Balanced,Little,42,Mixed,Organised,56,Normal,66,Normal,48,Normal,Organised,47,Medium,44,Press,43,Normal,Cover,46,Balanced,Little,40,Mixed,Organised,60,Normal,55,Normal,39,Normal,Organised,55,Medium,47,Press,48,Normal,Cover,184.958181818,78.3477090909,184.034545455,81.2754392727,74.9090909090909,78.27272727272727,73.8,74.33333333333333,77.33333333333333,76.36363636363636,80.0,76.2,75.5,77.0,8 days 00:00:00.000000000,8 days 00:00:00.000000000,9192,7809,7809,2012/2013,25,10269,9790,2.25,3.4,3.1,4-1-4-1,4-2-2-2,A
0,2,0,0,6,3.0,1,0.5,10,11,3,47,1.95833333333,45,1.875,0,2,1,3,1.0,7,2.33333333333,10,11,3,47,1.95833333333,45,1.875,65,Balanced,Little,58,Mixed,Organised,63,Normal,44,Normal,64,Normal,Organised,39,Medium,45,Press,47,Normal,Cover,38,Balanced,Little,34,Mixed,Organised,47,Normal,45,Normal,48,Normal,Organised,46,Medium,45,Press,54,Normal,Cover,183.110909091,78.5951229091,181.956363636,78.3889447273,74.54545454545455,77.54545454545455,73.4,71.0,77.75,74.18181818181819,77.0909090909091,75.2,74.0,72.66666666666667,8 days 00:00:00.000000000,9 days 00:00:00.000000000,9193,7809,7809,2012/2013,25,9904,9810,2.3,3.5,2.9,4-2-2-2,4-1-3-2,D
0,2,0,0,10,5.0,1,0.5,20,1,3,64,2.66666666667,8,0.333333333333,3,0,0,6,2.0,0,0.0,20,1,3,64,2.66666666667,8,0.333333333333,47,Balanced,Little,40,Mixed,Organised,34,Normal,31,Little,55,Normal,Organised,49,Medium,35,Press,50,Normal,Cover,67,Fast,Little,47,Mixed,Organised,67,Risky,68,Lots,55,Normal,Organised,56,Medium,57,Press,52,Normal,Cover,184.958181818,80.6981403636,185.42,78.8425367273,83.27272727272727,85.36363636363636,81.4,84.0,85.25,69.9090909090909,73.0,70.6,70.5,68.75,6 days 00:00:00.000000000,6 days 00:00:00.000000000,9194,7809,7809,2012/2013,25,9823,8194,1.1,9.0,21.0,4-2-3-1,4-2-2-2,H
0,2,0,0,4,2.0,2,1.0,13,6,6,45,1.8,32,1.28,0,1,2,3,1.0,4,1.33333333333,13,6,6,45,1.8,32,1.28,58,Balanced,Little,55,Mixed,Organised,52,Normal,55,Normal,56,Normal,Organised,50,Medium,42,Press,47,Normal,Cover,47,Balanced,Little,40,Mixed,Organised,34,Normal,31,Little,55,Normal,Organised,49,Medium,35,Press,50,Normal,Cover,185.881818182,80.9043185455,184.265454545,81.192968,77.9090909090909,80.54545454545455,76.0,79.33333333333333,79.66666666666667,82.36363636363636,85.27272727272727,80.4,82.0,85.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,9195,7809,7809,2012/2013,26,8178,9823,4.2,3.75,1.8,4-1-4-1,4-2-3-1,A
0,0,0,2,3,1.5,3,1.5,7,8,10,26,1.04,32,1.28,1,0,2,3,1.0,2,0.666666666667,7,8,10,26,1.04,32,1.28,44,Balanced,Little,49,Mixed,Organised,51,Normal,49,Normal,48,Normal,Organised,30,Deep,40,Press,43,Normal,Cover,50,Balanced,Little,36,Mixed,Organised,59,Normal,52,Normal,56,Normal,Organised,43,Medium,44,Press,53,Normal,Cover,185.650909091,83.7495774545,184.958181818,81.3991461818,73.9090909090909,76.0909090909091,74.2,76.0,73.2,76.63636363636364,80.72727272727273,76.6,71.5,79.25,8 days 00:00:00.000000000,7 days 00:00:00.000000000,9196,7809,7809,2012/2013,26,8165,10189,3.1,3.4,2.25,4-1-4-1,4-2-3-1,H
0,0,1,1,0,0.0,1,0.5,11,8,6,38,1.52,35,1.4,0,1,2,0,0.0,3,1.0,11,8,6,38,1.52,35,1.4,38,Balanced,Little,34,Mixed,Organised,47,Normal,45,Normal,48,Normal,Organised,46,Medium,45,Press,54,Normal,Cover,50,Balanced,Little,42,Mixed,Organised,56,Normal,66,Normal,48,Normal,Organised,47,Medium,44,Press,43,Normal,Cover,181.725454545,78.2240021818,181.725454545,76.7807549091,74.72727272727273,77.9090909090909,75.2,74.0,74.66666666666667,76.18181818181819,77.72727272727273,76.4,75.66666666666667,76.33333333333333,7 days 00:00:00.000000000,7 days 00:00:00.000000000,9197,7809,7809,2012/2013,26,9810,10269,2.0,3.5,3.6,4-1-3-2,4-1-4-1,A
0,0,0,3,5,1.66666666667,5,1.66666666667,8,6,11,34,1.36,35,1.4,1,1,0,1,0.5,1,0.5,8,6,11,34,1.36,35,1.4,57,Balanced,Little,64,Mixed,Organised,54,Normal,48,Normal,55,Normal,Organised,33,Deep,43,Press,38,Normal,Cover,65,Balanced,Little,58,Mixed,Organised,63,Normal,44,Normal,64,Normal,Organised,39,Medium,45,Press,47,Normal,Cover,182.649090909,79.6672494545,183.110909091,78.5951229091,75.18181818181819,79.36363636363636,76.4,72.5,75.0,74.54545454545455,77.54545454545455,73.4,71.0,77.75,8 days 00:00:00.000000000,7 days 00:00:00.000000000,9198,7809,7809,2012/2013,26,9788,9904,2.0,3.4,3.75,4-2-3-1,4-2-2-2,H
0,2,1,0,7,2.33333333333,5,1.66666666667,13,5,7,55,2.2,30,1.2,0,1,1,2,1.0,3,1.5,13,5,7,55,2.2,30,1.2,71,Fast,Little,45,Mixed,Organised,67,Risky,44,Normal,70,Lots,Free Form,58,Medium,69,Double,46,Normal,Cover,52,Balanced,Little,61,Mixed,Organised,62,Normal,50,Normal,42,Normal,Organised,30,Deep,50,Press,39,Normal,Cover,183.110909091,78.5951229091,184.265454545,79.6260138182,81.63636363636364,84.45454545454545,80.0,81.5,83.75,71.36363636363636,75.72727272727273,69.4,74.0,72.5,7 days 00:00:00.000000000,7 days 00:00:00.000000000,9199,7809,7809,2012/2013,26,9789,8358,1.36,4.75,8.5,4-2-3-1,4-2-2-2,H
0,0,2,0,0,0.0,2,1.0,5,16,4,30,1.2,49,1.96,1,2,0,4,1.33333333333,3,1.0,5,16,4,30,1.2,49,1.96,61,Balanced,Little,53,Mixed,Organised,42,Normal,62,Normal,54,Normal,Organised,47,Medium,59,Press,40,Normal,Cover,68,Fast,Little,57,Mixed,Organised,55,Normal,39,Normal,60,Normal,Organised,52,Medium,65,Press,53,Normal,Cover,182.649090909,78.1827665455,184.265454545,81.8115025455,73.45454545454545,77.63636363636364,74.2,72.0,73.25,72.27272727272727,75.54545454545455,71.4,73.5,72.75,7 days 00:00:00.000000000,7 days 00:00:00.000000000,9200,7809,7809,2012/2013,26,8226,9905,2.5,3.3,2.8,4-2-3-1,4-2-3-1,D
0,1,0,1,2,1.0,1,0.5,11,9,5,30,1.2,33,1.32,2,1,0,6,2.0,6,2.0,11,9,5,30,1.2,33,1.32,46,Balanced,Little,40,Mixed,Organised,60,Normal,55,Normal,39,Normal,Organised,55,Medium,47,Press,48,Normal,Cover,55,Balanced,Little,55,Mixed,Organised,49,Normal,57,Normal,55,Normal,Organised,47,Medium,58,Press,56,Normal,Cover,185.189090909,82.0176807273,184.496363636,80.1620770909,75.36363636363636,79.81818181818181,76.2,75.5,74.25,70.63636363636364,74.27272727272727,70.2,74.0,70.4,6 days 00:00:00.000000000,8 days 00:00:00.000000000,9201,7809,7809,2012/2013,26,9790,8406,1.91,3.5,4.0,4-2-2-2,4-1-4-1,A
0,0,2,0,2,1.0,4,2.0,8,12,5,40,1.6,49,1.96,1,1,1,6,2.0,8,2.66666666667,8,12,5,40,1.6,49,1.96,54,Balanced,Little,40,Mixed,Organised,68,Risky,58,Normal,48,Normal,Organised,49,Medium,50,Press,65,Normal,Cover,68,Fast,Little,45,Mixed,Organised,54,Normal,44,Normal,43,Normal,Organised,48,Medium,56,Press,66,Normal,Cover,183.572727273,78.5951229091,183.341818182,80.9043185455,73.27272727272727,78.45454545454545,71.8,73.0,75.25,68.72727272727273,73.54545454545455,68.4,68.66666666666667,69.33333333333333,7 days 00:00:00.000000000,7 days 00:00:00.000000000,9202,7809,7809,2012/2013,26,8697,8357,1.5,4.33,6.0,4-2-2-2,4-1-4-1,D
0,0,2,0,1,0.5,6,3.0,8,11,6,29,1.16,39,1.56,2,0,1,7,2.33333333333,3,1.0,8,11,6,29,1.16,39,1.56,54,Balanced,Little,59,Mixed,Organised,67,Risky,56,Normal,48,Normal,Organised,38,Medium,40,Press,45,Normal,Cover,67,Fast,Little,47,Mixed,Organised,67,Risky,68,Lots,55,Normal,Organised,56,Medium,57,Press,52,Normal,Cover,180.570909091,78.1415309091,186.343636364,79.5847781818,74.54545454545455,77.27272727272727,75.0,74.5,74.0,69.9090909090909,73.36363636363636,70.8,70.5,68.5,6 days 00:00:00.000000000,6 days 00:00:00.000000000,9203,7809,7809,2012/2013,26,8721,8194,1.8,3.5,4.5,4-2-3-1,4-2-2-2,D
0,0,1,1,1,0.5,2,1.0,9,12,5,28,1.07692307692,44,1.69230769231,2,1,0,4,1.33333333333,3,1.0,9,12,5,28,1.07692307692,44,1.69230769231,50,Balanced,Little,42,Mixed,Organised,56,Normal,66,Normal,48,Normal,Organised,47,Medium,44,Press,43,Normal,Cover,71,Fast,Little,45,Mixed,Organised,67,Risky,44,Normal,70,Lots,Free Form,58,Medium,69,Double,46,Normal,Cover,183.110909091,76.657048,184.265454545,78.6775941818,74.63636363636364,77.9090909090909,74.0,74.5,75.5,81.0,84.27272727272727,78.6,81.0,84.0,13 days 00:00:00.000000000,14 days 00:00:00.000000000,9204,7809,7809,2012/2013,27,10269,9789,3.8,3.6,1.91,4-2-3-1,4-2-3-1,A
0,0,1,1,2,1.0,5,2.5,9,8,9,33,1.26923076923,33,1.26923076923,1,1,1,5,1.66666666667,8,2.66666666667,9,8,9,33,1.26923076923,33,1.26923076923,52,Balanced,Little,61,Mixed,Organised,62,Normal,50,Normal,42,Normal,Organised,30,Deep,50,Press,39,Normal,Cover,57,Balanced,Little,64,Mixed,Organised,54,Normal,48,Normal,55,Normal,Organised,33,Deep,43,Press,38,Normal,Cover,184.958181818,78.7600654545,182.649090909,79.832192,73.27272727272727,76.0,72.8,72.0,74.5,74.72727272727273,78.9090909090909,76.2,72.5,74.0,14 days 00:00:00.000000000,13 days 00:00:00.000000000,9205,7809,7809,2012/2013,27,8358,9788,2.0,3.4,3.75,4-2-2-2,4-2-3-1,H
0,1,0,1,2,1.0,1,0.5,7,11,8,32,1.23076923077,36,1.38461538462,0,2,1,4,1.33333333333,6,2.0,7,11,8,32,1.23076923077,36,1.38461538462,67,Fast,Little,47,Mixed,Organised,67,Risky,68,Lots,55,Normal,Organised,56,Medium,57,Press,52,Normal,Cover,58,Balanced,Little,55,Mixed,Organised,52,Normal,55,Normal,56,Normal,Organised,50,Medium,42,Press,47,Normal,Cover,185.650909091,79.1311861818,184.496363636,79.832192,70.18181818181819,73.27272727272727,70.8,70.5,69.25,77.72727272727273,80.63636363636364,76.0,79.66666666666667,78.66666666666667,15 days 00:00:00.000000000,14 days 00:00:00.000000000,9206,7809,7809,2012/2013,27,8194,8178,4.33,3.6,1.8,4-2-2-2,4-1-4-1,A
0,1,1,0,3,1.5,3,1.5,5,12,9,23,0.884615384615,38,1.46153846154,2,1,0,3,1.0,2,0.666666666667,5,12,9,23,0.884615384615,38,1.46153846154,55,Balanced,Little,55,Mixed,Organised,49,Normal,57,Normal,55,Normal,Organised,47,Medium,58,Press,56,Normal,Cover,65,Balanced,Little,58,Mixed,Organised,63,Normal,44,Normal,64,Normal,Organised,39,Medium,45,Press,47,Normal,Cover,185.650909091,81.2342036364,182.418181818,78.3889447273,70.18181818181819,73.45454545454545,71.0,74.0,68.6,74.45454545454545,77.9090909090909,74.0,71.0,76.75,14 days 00:00:00.000000000,13 days 00:00:00.000000000,9207,7809,7809,2012/2013,27,8406,9904,2.0,3.4,3.75,4-1-4-1,4-2-3-1,A
0,1,0,2,4,1.33333333333,3,1.0,10,8,8,33,1.26923076923,29,1.11538461538,0,0,2,1,0.5,1,0.5,10,8,8,33,1.26923076923,29,1.11538461538,68,Fast,Little,57,Mixed,Organised,55,Normal,39,Normal,60,Normal,Organised,52,Medium,65,Press,53,Normal,Cover,54,Balanced,Little,40,Mixed,Organised,68,Risky,58,Normal,48,Normal,Organised,49,Medium,50,Press,65,Normal,Cover,184.265454545,81.5228530909,182.418181818,77.3580538182,73.36363636363636,75.45454545454545,71.4,75.0,75.0,74.45454545454545,79.63636363636364,74.2,70.5,76.75,14 days 00:00:00.000000000,14 days 00:00:00.000000000,9208,7809,7809,2012/2013,27,9905,8697,2.05,3.5,3.5,4-2-3-1,4-2-3-1,D
0,0,2,1,2,0.666666666667,7,2.33333333333,8,11,7,30,1.15384615385,40,1.53846153846,1,0,1,6,3.0,3,1.5,8,11,7,30,1.15384615385,40,1.53846153846,54,Balanced,Little,59,Mixed,Organised,67,Risky,56,Normal,48,Normal,Organised,38,Medium,40,Press,45,Normal,Cover,44,Balanced,Little,49,Mixed,Organised,51,Normal,49,Normal,48,Normal,Organised,30,Deep,40,Press,43,Normal,Cover,184.034545455,80.4094909091,184.727272727,82.553744,76.45454545454545,78.81818181818181,77.4,71.66666666666667,79.66666666666667,73.9090909090909,75.72727272727273,74.2,75.0,73.0,16 days 00:00:00.000000000,15 days 00:00:00.000000000,9209,7809,7809,2012/2013,27,8721,8165,2.0,3.5,3.6,4-3-1-2,4-2-3-1,D
0,2,0,0,4,2.0,2,1.0,11,9,6,43,1.65384615385,43,1.65384615385,1,1,1,6,2.0,6,2.0,11,9,6,43,1.65384615385,43,1.65384615385,50,Balanced,Little,36,Mixed,Organised,59,Normal,52,Normal,56,Normal,Organised,43,Medium,44,Press,53,Normal,Cover,61,Balanced,Little,53,Mixed,Organised,42,Normal,62,Normal,54,Normal,Organised,47,Medium,59,Press,40,Normal,Cover,184.496363636,80.4507265455,183.803636364,78.7188298182,76.45454545454545,80.72727272727273,74.6,75.5,79.25,73.63636363636364,77.9090909090909,74.2,72.0,73.75,14 days 00:00:00.000000000,14 days 00:00:00.000000000,9210,7809,7809,2012/2013,27,10189,8226,1.57,4.1,5.5,4-2-3-1,4-2-2-2,H
0,2,0,0,9,4.5,3,1.5,22,1,3,69,2.65384615385,11,0.423076923077,3,0,0,5,1.66666666667,1,0.333333333333,22,1,3,69,2.65384615385,11,0.423076923077,47,Balanced,Little,40,Mixed,Organised,34,Normal,31,Little,55,Normal,Organised,49,Medium,35,Press,50,Normal,Cover,46,Balanced,Little,40,Mixed,Organised,60,Normal,55,Normal,39,Normal,Organised,55,Medium,47,Press,48,Normal,Cover,183.803636364,80.8218472727,183.341818182,80.3682552727,83.36363636363636,85.63636363636364,83.2,85.0,82.75,76.36363636363636,80.36363636363636,76.4,75.5,76.75,14 days 00:00:00.000000000,14 days 00:00:00.000000000,9211,7809,7809,2012/2013,27,9823,9790,1.3,5.5,9.0,4-2-3-1,4-2-2-2,H
0,0,1,1,0,0.0,3,1.5,2,15,9,16,0.615384615385,42,1.61538461538,0,1,2,3,1.0,4,1.33333333333,2,15,9,16,0.615384615385,42,1.61538461538,68,Fast,Little,45,Mixed,Organised,54,Normal,44,Normal,43,Normal,Organised,48,Medium,56,Press,66,Normal,Cover,38,Balanced,Little,34,Mixed,Organised,47,Normal,45,Normal,48,Normal,Organised,46,Medium,45,Press,54,Normal,Cover,183.803636364,80.3682552727,183.110909091,79.8734276364,69.27272727272727,73.9090909090909,68.4,69.0,71.0,74.27272727272727,76.63636363636364,73.4,76.0,74.5,15 days 00:00:00.000000000,14 days 00:00:00.000000000,9212,7809,7809,2012/2013,27,8357,9810,3.25,3.25,2.25,4-1-3-2,4-2-3-1,A
0,0,2,0,1,0.5,3,1.5,12,9,6,42,1.55555555556,39,1.44444444444,1,0,2,3,1.0,2,0.666666666667,12,9,6,42,1.55555555556,39,1.44444444444,38,Balanced,Little,34,Mixed,Organised,47,Normal,45,Normal,48,Normal,Organised,46,Medium,45,Press,54,Normal,Cover,47,Balanced,Little,40,Mixed,Organised,34,Normal,31,Little,55,Normal,Organised,49,Medium,35,Press,50,Normal,Cover,183.341818182,78.6775941818,183.803636364,80.5744334545,73.27272727272727,76.27272727272727,73.4,74.0,72.75,83.63636363636364,86.18181818181819,82.6,85.0,84.25,6 days 00:00:00.000000000,7 days 00:00:00.000000000,9213,7809,7809,2012/2013,28,9810,9823,6.0,4.0,1.53,4-2-3-1,4-2-3-1,A
0,0,1,1,2,1.0,3,1.5,8,12,7,43,1.59259259259,52,1.92592592593,0,1,2,3,1.0,8,2.66666666667,8,12,7,43,1.59259259259,52,1.92592592593,54,Balanced,Little,40,Mixed,Organised,68,Risky,58,Normal,48,Normal,Organised,49,Medium,50,Press,65,Normal,Cover,50,Balanced,Little,36,Mixed,Organised,59,Normal,52,Normal,56,Normal,Organised,43,Medium,44,Press,53,Normal,Cover,184.727272727,80.1620770909,184.496363636,80.4507265455,75.18181818181819,80.0,74.4,73.5,77.0,76.54545454545455,80.63636363636364,74.6,76.0,79.25,7 days 00:00:00.000000000,7 days 00:00:00.000000000,9214,7809,7809,2012/2013,28,8697,10189,2.6,3.4,2.6,4-2-3-1,4-2-3-1,A
0,1,0,1,5,2.5,1,0.5,11,12,4,49,1.81481481481,46,1.7037037037,1,2,0,3,1.0,4,1.33333333333,11,12,4,49,1.81481481481,46,1.7037037037,65,Balanced,Little,58,Mixed,Organised,63,Normal,44,Normal,64,Normal,Organised,39,Medium,45,Press,47,Normal,Cover,50,Balanced,Little,42,Mixed,Organised,56,Normal,66,Normal,48,Normal,Organised,47,Medium,44,Press,43,Normal,Cover,182.649090909,77.7704101818,181.263636364,76.6158123636,74.0909090909091,77.9090909090909,74.6,71.5,74.75,74.72727272727273,77.72727272727273,74.6,73.33333333333333,76.33333333333333,8 days 00:00:00.000000000,8 days 00:00:00.000000000,9215,7809,7809,2012/2013,28,9904,10269,2.3,3.3,3.1,4-2-3-1,4-1-4-1,D
0,1,1,0,3,1.5,3,1.5,14,7,6,50,1.85185185185,35,1.2962962963,1,1,1,4,1.33333333333,2,0.666666666667,14,7,6,50,1.85185185185,35,1.2962962963,58,Balanced,Little,55,Mixed,Organised,52,Normal,55,Normal,56,Normal,Organised,50,Medium,42,Press,47,Normal,Cover,54,Balanced,Little,59,Mixed,Organised,67,Risky,56,Normal,48,Normal,Organised,38,Medium,40,Press,45,Normal,Cover,184.496363636,79.832192,182.649090909,79.3373643636,77.72727272727273,80.63636363636364,76.0,79.66666666666667,78.66666666666667,74.9090909090909,78.36363636363636,76.4,71.0,75.0,7 days 00:00:00.000000000,6 days 00:00:00.000000000,9216,7809,7809,2012/2013,28,8178,8721,1.5,4.33,6.0,4-1-4-1,4-2-3-1,D
0,0,1,1,1,0.5,2,1.0,11,11,5,32,1.18518518519,43,1.59259259259,1,2,0,4,1.33333333333,14,4.66666666667,11,11,5,32,1.18518518519,43,1.59259259259,46,Balanced,Little,40,Mixed,Organised,60,Normal,55,Normal,39,Normal,Organised,55,Medium,47,Press,48,Normal,Cover,52,Balanced,Little,61,Mixed,Organised,62,Normal,50,Normal,42,Normal,Organised,30,Deep,50,Press,39,Normal,Cover,183.803636364,80.5331978182,184.958181818,78.7600654545,75.81818181818181,79.45454545454545,76.2,75.75,75.0,73.27272727272727,76.0,72.8,72.0,74.5,7 days 00:00:00.000000000,7 days 00:00:00.000000000,9217,7809,7809,2012/2013,28,9790,8358,2.3,3.3,3.1,4-4-2,4-2-2-2,A
0,1,0,1,4,2.0,1,0.5,8,8,11,31,1.14814814815,34,1.25925925926,1,0,2,5,1.66666666667,4,1.33333333333,8,8,11,31,1.14814814815,34,1.25925925926,44,Balanced,Little,49,Mixed,Organised,51,Normal,49,Normal,48,Normal,Organised,30,Deep,40,Press,43,Normal,Cover,68,Fast,Little,57,Mixed,Organised,55,Normal,39,Normal,60,Normal,Organised,52,Medium,65,Press,53,Normal,Cover,185.650909091,83.7495774545,184.727272727,81.1517323636,74.0909090909091,76.0909090909091,74.2,76.0,73.6,73.54545454545455,75.54545454545455,72.4,74.33333333333333,74.66666666666667,7 days 00:00:00.000000000,8 days 00:00:00.000000000,9218,7809,7809,2012/2013,28,8165,9905,2.4,3.2,3.0,4-1-4-1,4-1-3-2,H
0,2,0,0,8,4.0,2,1.0,15,5,7,62,2.2962962963,32,1.18518518519,1,1,1,4,1.33333333333,4,1.33333333333,15,5,7,62,2.2962962963,32,1.18518518519,71,Fast,Little,45,Mixed,Organised,67,Risky,44,Normal,70,Lots,Free Form,58,Medium,69,Double,46,Normal,Cover,55,Balanced,Little,55,Mixed,Organised,49,Normal,57,Normal,55,Normal,Organised,47,Medium,58,Press,56,Normal,Cover,183.341818182,76.203456,184.034545455,79.5023069091,74.54545454545455,80.27272727272727,76.0,81.0,69.5,70.63636363636364,73.54545454545455,71.6,74.0,69.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,9219,7809,7809,2012/2013,28,9789,8406,1.3,5.5,9.0,4-2-3-1,4-1-4-1,H
0,1,0,2,3,1.0,2,0.666666666667,9,7,11,35,1.2962962963,37,1.37037037037,1,1,0,1,0.5,2,1.0,9,7,11,35,1.2962962963,37,1.37037037037,57,Balanced,Little,64,Mixed,Organised,54,Normal,48,Normal,55,Normal,Organised,33,Deep,43,Press,38,Normal,Cover,68,Fast,Little,45,Mixed,Organised,54,Normal,44,Normal,43,Normal,Organised,48,Medium,56,Press,66,Normal,Cover,182.88,79.5847781818,182.418181818,79.4610712727,75.0909090909091,79.27272727272727,76.0,72.5,75.25,69.72727272727273,74.81818181818181,68.4,69.5,71.5,7 days 00:00:00.000000000,6 days 00:00:00.000000000,9220,7809,7809,2012/2013,28,9788,8357,1.62,3.75,5.5,4-2-3-1,4-2-2-2,H
0,0,1,1,0,0.0,1,0.5,5,17,5,30,1.11111111111,52,1.92592592593,1,2,0,4,1.33333333333,5,1.66666666667,5,17,5,30,1.11111111111,52,1.92592592593,61,Balanced,Little,53,Mixed,Organised,42,Normal,62,Normal,54,Normal,Organised,47,Medium,59,Press,40,Normal,Cover,67,Fast,Little,47,Mixed,Organised,67,Risky,68,Lots,55,Normal,Organised,56,Medium,57,Press,52,Normal,Cover,183.572727273,79.9558989091,185.881818182,78.925008,74.0909090909091,78.0,74.2,74.66666666666667,73.33333333333333,70.0909090909091,73.54545454545455,70.8,70.5,69.0,6 days 00:00:00.000000000,6 days 00:00:00.000000000,9221,7809,7809,2012/2013,28,8226,8194,2.0,3.4,3.75,4-1-3-2,4-2-2-2,H
0,0,2,0,2,1.0,6,3.0,2,17,9,18,0.642857142857,46,1.64285714286,0,1,2,3,1.0,4,1.33333333333,2,17,9,18,0.642857142857,46,1.64285714286,68,Fast,Little,45,Mixed,Organised,54,Normal,44,Normal,43,Normal,Organised,48,Medium,56,Press,66,Normal,Cover,71,Fast,Little,45,Mixed,Organised,67,Risky,44,Normal,70,Lots,Free Form,58,Medium,69,Double,46,Normal,Cover,182.418181818,78.3889447273,184.265454545,80.3270196364,70.0,74.45454545454545,69.0,69.5,71.5,81.27272727272727,83.9090909090909,80.2,80.0,83.25,7 days 00:00:00.000000000,7 days 00:00:00.000000000,9222,7809,7809,2012/2013,29,8357,9789,7.5,4.75,1.4,4-2-2-2,4-2-3-1,A
0,0,2,0,1,0.5,3,1.5,9,13,6,29,1.03571428571,46,1.64285714286,1,1,1,3,1.0,3,1.0,9,13,6,29,1.03571428571,46,1.64285714286,50,Balanced,Little,42,Mixed,Organised,56,Normal,66,Normal,48,Normal,Organised,47,Medium,44,Press,43,Normal,Cover,57,Balanced,Little,64,Mixed,Organised,54,Normal,48,Normal,55,Normal,Organised,33,Deep,43,Press,38,Normal,Cover,182.649090909,76.9456974545,184.496363636,80.739376,74.72727272727273,77.63636363636364,74.0,74.5,75.75,75.36363636363636,79.36363636363636,76.0,72.5,76.0,7 days 00:00:00.000000000,8 days 00:00:00.000000000,9223,7809,7809,2012/2013,29,10269,9788,2.2,3.3,3.3,4-2-3-1,4-2-2-2,H
0,2,0,0,5,2.5,1,0.5,13,9,6,48,1.71428571429,43,1.53571428571,2,1,0,6,2.0,4,1.33333333333,13,9,6,48,1.71428571429,43,1.53571428571,50,Balanced,Little,36,Mixed,Organised,59,Normal,52,Normal,56,Normal,Organised,43,Medium,44,Press,53,Normal,Cover,58,Balanced,Little,55,Mixed,Organised,52,Normal,55,Normal,56,Normal,Organised,50,Medium,42,Press,47,Normal,Cover,183.803636364,78.8013010909,184.265454545,78.8425367273,75.54545454545455,79.72727272727273,74.6,74.0,77.5,78.45454545454545,81.45454545454545,77.2,80.33333333333333,78.66666666666667,7 days 00:00:00.000000000,7 days 00:00:00.000000000,9224,7809,7809,2012/2013,29,10189,8178,2.25,3.4,3.1,4-2-3-1,4-1-4-1,D
0,1,1,0,4,2.0,5,2.5,11,8,9,36,1.28571428571,33,1.17857142857,1,1,1,3,1.0,6,2.0,11,8,9,36,1.28571428571,33,1.17857142857,52,Balanced,Little,61,Mixed,Organised,62,Normal,50,Normal,42,Normal,Organised,30,Deep,50,Press,39,Normal,Cover,65,Balanced,Little,58,Mixed,Organised,63,Normal,44,Normal,64,Normal,Organised,39,Medium,45,Press,47,Normal,Cover,185.42,80.2033127273,182.649090909,78.0590596364,72.9090909090909,76.0,72.8,73.0,73.0,74.9090909090909,78.45454545454545,74.6,72.0,76.75,6 days 00:00:00.000000000,5 days 00:00:00.000000000,9225,7809,7809,2012/2013,29,8358,9904,1.7,3.6,5.0,4-2-2-2,4-2-2-2,H
