,home_V,home_D,home_E,home_GF,home_AVG_GF,home_GS,home_AVG_GS,home_VG,home_DG,home_EG,home_GFG,home_AVG_GFG,home_GSG,home_AVG_GSG,away_V,away_D,away_E,away_GF,away_AVG_GF,away_GS,away_AVG_GS,away_VG,away_DG,away_EG,away_GFG,away_AVG_GFG,away_GSG,away_AVG_GSG,h_buildUpPlaySpeed,h_buildUpPlaySpeedClass,h_buildUpPlayDribblingClass,h_buildUpPlayPassing,h_buildUpPlayPassingClass,h_buildUpPlayPositioningClass,h_chanceCreationPassing,h_chanceCreationPassingClass,h_chanceCreationCrossing,h_chanceCreationCrossingClass,h_chanceCreationShooting,h_chanceCreationShootingClass,h_chanceCreationPositioningClass,h_defencePressure,h_defencePressureClass,h_defenceAggression,h_defenceAggressionClass,h_defenceTeamWidth,h_defenceTeamWidthClass,h_defenceDefenderLineClass,a_buildUpPlaySpeed,a_buildUpPlaySpeedClass,a_buildUpPlayDribblingClass,a_buildUpPlayPassing,a_buildUpPlayPassingClass,a_buildUpPlayPositioningClass,a_chanceCreationPassing,a_chanceCreationPassingClass,a_chanceCreationCrossing,a_chanceCreationCrossingClass,a_chanceCreationShooting,a_chanceCreationShootingClass,a_chanceCreationPositioningClass,a_defencePressure,a_defencePressureClass,a_defenceAggression,a_defenceAggressionClass,a_defenceTeamWidth,a_defenceTeamWidthClass,a_defenceDefenderLineClass,h_avg_height,h_avg_weight,a_avg_height,a_avg_weight,h_overall,h_potential,h_def,h_mid,h_att,a_overall,a_potential,a_def,a_mid,a_att,a_date,h_date,id,country_id,league_id,season,stage,home_team_api_id,away_team_api_id,B365H,B365D,B365A,formation_h,formation_a,Output
0,0,1,1,2,1.0,4,2.0,1,3,1,5,1.0,9,1.8,1,2,0,3,1.0,5,1.6666666666666667,1,3,1,5,1.0,9,1.8,40,Balanced,Little,50,Mixed,Organised,35,Normal,35,Normal,50,Normal,Organised,35,Medium,45,Press,50,Normal,Cover,40,Balanced,Little,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,25,Deep,50,Press,35,Normal,Cover,183.110909091,78.0590596364,183.110909091,79.1311861818,74.0909090909091,76.9090909090909,73.0,72.66666666666667,77.33333333333333,74.72727272727273,76.0909090909091,75.0,75.33333333333333,73.66666666666667,"4 days, 0:00:00","3 days, 0:00:00",12096,10257,10257,2012/2013,6,9857,8530,2.4,3.3,2.9,4-3-2-1,4-3-3,H
0,0,2,0,1,0.5,5,2.5,3,2,0,8,1.6,5,1.0,3,0,0,7,2.3333333333333335,0,0.0,3,2,0,8,1.6,5,1.0,45,Balanced,Little,50,Mixed,Organised,65,Normal,50,Normal,65,Normal,Organised,35,Medium,55,Press,35,Normal,Cover,45,Balanced,Little,50,Mixed,Organised,65,Normal,50,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Cover,180.109090909,76.8219905455,180.34,75.3787432727,80.72727272727273,83.9090909090909,80.0,80.25,82.33333333333333,76.36363636363636,80.45454545454545,75.5,76.0,79.0,"5 days, 0:00:00","4 days, 0:00:00",12098,10257,10257,2012/2013,6,8636,8535,2.1,3.3,3.5,3-5-2,3-5-2,H
0,2,0,0,4,2.0,0,0.0,4,0,1,11,2.2,2,0.4,2,0,1,7,2.3333333333333335,2,0.6666666666666666,4,0,1,11,2.2,2,0.4,50,Balanced,Little,35,Mixed,Organised,65,Normal,65,Normal,50,Normal,Organised,35,Medium,55,Press,35,Normal,Cover,60,Balanced,Little,40,Mixed,Free Form,65,Normal,35,Normal,50,Normal,Free Form,35,Medium,45,Press,50,Normal,Offside Trap,184.496363636,79.4198356364,183.341818182,79.2961287273,82.81818181818181,85.0909090909091,83.75,82.8,81.0,77.9090909090909,81.0909090909091,78.0,77.66666666666667,78.0,"3 days, 0:00:00","4 days, 0:00:00",12099,10257,10257,2012/2013,6,9885,8686,1.67,4.0,4.75,3-5-2,4-3-3,H
0,1,1,0,3,1.5,1,0.5,3,2,0,7,1.4,5,1.0,2,1,0,4,1.3333333333333333,4,1.3333333333333333,3,2,0,7,1.4,5,1.0,45,Balanced,Little,50,Mixed,Organised,65,Normal,50,Normal,50,Normal,Organised,35,Medium,45,Press,50,Normal,Cover,45,Balanced,Little,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Cover,181.725454545,76.5333410909,180.570909091,74.5127949091,79.0909090909091,81.0,79.0,78.4,83.0,71.0,73.36363636363636,71.5,71.75,69.33333333333333,"3 days, 0:00:00","4 days, 0:00:00",12100,10257,10257,2012/2013,6,8543,8551,1.57,3.8,6.0,4-5-1,3-6-1,H
0,0,1,1,1,0.5,4,2.0,0,4,1,1,0.2,9,1.8,0,3,0,0,0.0,5,1.6666666666666667,0,4,1,1,0.2,9,1.8,60,Balanced,Little,40,Mixed,Organised,50,Normal,35,Normal,65,Normal,Organised,45,Medium,45,Press,50,Normal,Cover,60,Balanced,Little,65,Mixed,Organised,50,Normal,50,Normal,65,Normal,Organised,25,Deep,45,Press,50,Normal,Cover,181.725454545,76.7395192727,182.418181818,77.11064,73.72727272727273,77.63636363636364,73.5,70.5,78.33333333333333,73.27272727272727,76.18181818181819,73.8,72.33333333333333,73.33333333333333,"4 days, 0:00:00","4 days, 0:00:00",12101,10257,10257,2012/2013,6,8540,8533,2.2,3.3,3.25,3-6-1,4-1-3-2,H
0,1,0,1,3,1.5,1,0.5,1,2,2,5,1.0,7,1.4,0,2,1,2,0.6666666666666666,6,2.0,1,2,2,5,1.0,7,1.4,45,Balanced,Little,35,Mixed,Organised,50,Normal,65,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Offside Trap,45,Balanced,Little,50,Mixed,Organised,65,Normal,20,Little,50,Normal,Free Form,45,Medium,45,Press,50,Normal,Cover,181.956363636,77.4405250909,181.263636364,76.9456974545,74.81818181818181,77.18181818181819,76.25,73.6,75.0,78.18181818181819,82.36363636363636,76.4,79.5,79.75,"3 days, 0:00:00","3 days, 0:00:00",12102,10257,10257,2012/2013,6,10167,8564,3.0,3.25,2.38,3-5-2,4-2-3-1,D
0,1,0,1,3,1.5,2,1.0,3,0,2,8,1.6,5,1.0,2,0,1,5,1.6666666666666667,3,1.0,3,0,2,8,1.6,5,1.0,35,Balanced,Little,35,Mixed,Organised,35,Normal,65,Normal,35,Normal,Organised,45,Medium,45,Press,50,Normal,Cover,60,Balanced,Little,50,Mixed,Organised,65,Normal,65,Normal,50,Normal,Organised,45,Medium,55,Press,50,Normal,Cover,184.265454545,76.8219905455,183.110909091,78.5126516364,72.0,78.45454545454545,72.0,69.33333333333333,74.66666666666667,81.0909090909091,82.18181818181819,80.25,80.8,83.5,"4 days, 0:00:00","4 days, 0:00:00",12103,10257,10257,2012/2013,6,9882,9875,3.4,3.4,2.1,4-3-3,3-6-1,A
0,1,1,0,3,1.5,5,2.5,1,2,2,6,1.2,9,1.8,0,1,2,3,1.0,4,1.3333333333333333,1,2,2,6,1.2,9,1.8,75,Fast,Little,45,Mixed,Organised,65,Normal,65,Normal,50,Normal,Organised,45,Medium,55,Press,50,Normal,Cover,50,Balanced,Little,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Cover,186.574545455,80.7806116364,184.958181818,80.5744334545,75.18181818181819,78.81818181818181,77.75,74.0,73.0,73.9090909090909,78.45454545454545,73.2,74.0,75.0,"4 days, 0:00:00","4 days, 0:00:00",12104,10257,10257,2012/2013,6,8600,10233,1.91,3.5,4.0,3-6-1,4-1-3-2,D
0,2,0,1,5,1.66666666667,3,1.0,2,2,2,7,1.16666666667,11,1.83333333333,0,2,0,0,0.0,6,3.0,2,2,2,7,1.16666666667,11,1.83333333333,40,Balanced,Little,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,25,Deep,50,Press,35,Normal,Cover,45,Balanced,Little,35,Mixed,Organised,50,Normal,65,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Offside Trap,180.34,76.6982836364,184.496363636,79.0899505455,75.54545454545455,76.9090909090909,75.0,75.33333333333333,76.66666666666667,74.72727272727273,78.18181818181819,75.0,75.6,72.0,"8 days, 0:00:00","7 days, 0:00:00",12105,10257,10257,2012/2013,7,8530,10167,2.1,3.4,3.4,4-3-3,3-5-2,H
0,0,2,0,1,0.5,5,2.5,1,5,0,4,0.666666666667,13,2.16666666667,0,3,0,1,0.3333333333333333,8,2.6666666666666665,1,5,0,4,0.666666666667,13,2.16666666667,60,Balanced,Little,65,Mixed,Organised,50,Normal,50,Normal,65,Normal,Organised,25,Deep,45,Press,50,Normal,Cover,35,Balanced,Little,35,Mixed,Organised,35,Normal,65,Normal,35,Normal,Organised,45,Medium,45,Press,50,Normal,Cover,182.88,77.5229963636,184.958181818,78.1002952727,73.9090909090909,76.0,74.4,74.0,73.0,72.9090909090909,77.63636363636364,72.0,73.33333333333333,74.0,"6 days, 0:00:00","6 days, 0:00:00",12106,10257,10257,2012/2013,7,8533,9882,2.5,3.1,2.9,4-3-3,4-3-3,H
0,0,1,1,2,1.0,4,2.0,2,2,2,7,1.16666666667,7,1.16666666667,1,1,1,3,1.0,3,1.0,2,2,2,7,1.16666666667,7,1.16666666667,50,Balanced,Little,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Cover,60,Balanced,Little,40,Mixed,Organised,50,Normal,35,Normal,65,Normal,Organised,45,Medium,45,Press,50,Normal,Cover,184.958181818,79.9558989091,183.110909091,77.5229963636,74.18181818181819,78.9090909090909,72.8,74.33333333333333,76.33333333333333,73.27272727272727,77.72727272727273,73.75,70.5,76.33333333333333,"6 days, 0:00:00","6 days, 0:00:00",12108,10257,10257,2012/2013,7,10233,8540,2.1,3.4,3.4,4-1-3-2,3-6-1,D
0,1,1,0,2,1.0,1,0.5,2,3,1,7,1.16666666667,6,1.0,1,1,1,5,1.6666666666666667,4,1.3333333333333333,2,3,1,7,1.16666666667,6,1.0,45,Balanced,Little,50,Mixed,Organised,65,Normal,20,Little,50,Normal,Free Form,45,Medium,45,Press,50,Normal,Cover,45,Balanced,Little,50,Mixed,Organised,65,Normal,50,Normal,65,Normal,Organised,35,Medium,55,Press,35,Normal,Cover,181.494545455,77.0281687273,180.109090909,76.8219905455,78.72727272727273,82.54545454545455,77.4,82.0,78.75,80.72727272727273,83.9090909090909,80.0,80.25,82.33333333333333,"7 days, 0:00:00","8 days, 0:00:00",12109,10257,10257,2012/2013,7,8564,8636,2.38,3.3,2.9,4-2-3-1,3-5-2,A
0,3,0,0,8,2.66666666667,2,0.666666666667,5,0,1,12,2.0,2,0.333333333333,1,0,1,1,0.5,0,0.0,5,0,1,12,2.0,2,0.333333333333,60,Balanced,Little,50,Mixed,Organised,65,Normal,65,Normal,50,Normal,Organised,45,Medium,55,Press,50,Normal,Cover,75,Fast,Little,45,Mixed,Organised,65,Normal,65,Normal,50,Normal,Organised,45,Medium,55,Press,50,Normal,Cover,183.572727273,78.5126516364,182.88,78.3889447273,80.54545454545455,82.18181818181819,78.75,80.8,83.5,77.0,79.63636363636364,79.0,74.2,80.0,"7 days, 0:00:00","7 days, 0:00:00",12110,10257,10257,2012/2013,7,9875,8600,1.5,4.0,7.0,3-6-1,3-6-1,H
0,1,1,0,3,1.5,3,1.5,2,3,1,6,1.0,11,1.83333333333,1,1,1,3,1.0,5,1.6666666666666667,2,3,1,6,1.0,11,1.83333333333,65,Balanced,Little,65,Mixed,Organised,65,Normal,50,Normal,65,Normal,Organised,45,Medium,45,Press,35,Normal,Cover,45,Balanced,Little,50,Mixed,Organised,65,Normal,50,Normal,50,Normal,Organised,35,Medium,45,Press,50,Normal,Cover,181.494545455,75.5024501818,181.725454545,76.8219905455,68.81818181818181,72.54545454545455,66.2,70.0,72.0,79.63636363636364,81.36363636363636,79.0,81.0,80.0,"7 days, 0:00:00","7 days, 0:00:00",12111,10257,10257,2012/2013,7,9878,8543,4.2,3.3,1.91,4-3-3,4-1-4-1,A
0,0,1,1,3,1.5,4,2.0,2,2,2,12,2.0,11,1.83333333333,2,1,0,7,2.3333333333333335,5,1.6666666666666667,2,2,2,12,2.0,11,1.83333333333,60,Balanced,Little,40,Mixed,Free Form,65,Normal,35,Normal,50,Normal,Free Form,35,Medium,45,Press,50,Normal,Offside Trap,40,Balanced,Little,50,Mixed,Organised,53,Normal,47,Normal,50,Normal,Organised,55,Medium,42,Press,50,Normal,Cover,182.88,76.4508698182,181.032727273,77.2343469091,76.0909090909091,81.54545454545455,75.6,75.0,78.0,74.0909090909091,78.54545454545455,72.8,75.5,74.5,"7 days, 0:00:00","8 days, 0:00:00",12112,10257,10257,2012/2013,7,8686,8524,1.5,4.33,6.0,4-3-3,4-4-2,H
0,1,0,1,3,1.5,2,1.0,2,2,2,7,1.16666666667,6,1.0,1,2,0,4,1.3333333333333333,4,1.3333333333333333,2,2,2,7,1.16666666667,6,1.0,45,Balanced,Little,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Cover,50,Balanced,Little,35,Mixed,Organised,65,Normal,65,Normal,50,Normal,Organised,35,Medium,55,Press,35,Normal,Cover,179.878181818,76.0797490909,182.649090909,76.203456,71.81818181818181,73.81818181818181,71.5,70.0,74.66666666666667,82.54545454545455,85.72727272727273,82.0,83.2,82.0,"8 days, 0:00:00","7 days, 0:00:00",12113,10257,10257,2012/2013,7,8551,9885,6.5,3.8,1.53,3-6-1,3-5-2,A
0,1,1,1,3,1.0,2,0.666666666667,2,1,3,9,1.5,4,0.666666666667,1,0,1,6,3.0,2,1.0,2,1,3,9,1.5,4,0.666666666667,50,Balanced,Little,50,Mixed,Organised,50,Normal,65,Normal,50,Normal,Organised,35,Medium,45,Press,50,Normal,Cover,40,Balanced,Little,50,Mixed,Organised,65,Normal,50,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Cover,182.88,79.1724218182,183.110909091,75.5849214545,74.0909090909091,78.63636363636364,74.4,74.0,73.5,75.0909090909091,80.0909090909091,75.0,74.66666666666667,75.66666666666667,"7 days, 0:00:00","7 days, 0:00:00",12114,10257,10257,2012/2013,7,9804,8529,1.85,3.4,4.33,4-4-2,4-1-3-2,A
0,1,1,0,2,1.0,5,2.5,2,4,1,5,0.714285714286,11,1.57142857143,1,2,0,2,0.6666666666666666,4,1.3333333333333333,2,4,1,5,0.714285714286,11,1.57142857143,40,Balanced,Little,50,Mixed,Organised,53,Normal,47,Normal,50,Normal,Organised,55,Medium,42,Press,50,Normal,Cover,45,Balanced,Little,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Cover,179.878181818,77.2343469091,181.263636364,76.0797490909,74.0909090909091,77.0,74.0,74.0,74.5,71.45454545454545,72.9090909090909,71.5,70.0,73.33333333333333,"14 days, 0:00:00","14 days, 0:00:00",12115,10257,10257,2012/2013,8,8524,8551,2.0,3.2,4.0,4-4-2,3-6-1,H
0,0,2,0,1,0.5,5,2.5,1,4,2,4,0.571428571429,11,1.57142857143,1,1,1,2,0.6666666666666666,3,1.0,1,4,2,4,0.571428571429,11,1.57142857143,40,Balanced,Little,50,Mixed,Organised,65,Normal,50,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Cover,40,Balanced,Little,50,Mixed,Organised,35,Normal,35,Normal,50,Normal,Organised,35,Medium,45,Press,50,Normal,Cover,183.110909091,75.5849214545,182.418181818,76.6158123636,75.0909090909091,80.0909090909091,75.0,74.66666666666667,75.66666666666667,73.45454545454545,76.0909090909091,71.4,74.0,76.33333333333333,"14 days, 0:00:00","14 days, 0:00:00",12116,10257,10257,2012/2013,8,8529,9857,2.0,3.3,3.8,4-1-3-2,4-1-3-2,H
0,1,2,0,3,1.0,6,2.0,2,5,0,6,0.857142857143,14,2.0,0,2,0,1,0.5,6,3.0,2,5,0,6,0.857142857143,14,2.0,60,Balanced,Little,65,Mixed,Organised,50,Normal,50,Normal,65,Normal,Organised,25,Deep,45,Press,50,Normal,Cover,45,Balanced,Little,50,Mixed,Organised,65,Normal,50,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Cover,182.187272727,76.9044618182,181.263636364,76.657048,74.45454545454545,76.27272727272727,75.2,74.0,73.66666666666667,76.36363636363636,79.63636363636364,75.5,76.0,79.0,"14 days, 0:00:00","15 days, 0:00:00",12117,10257,10257,2012/2013,8,8533,8535,3.1,3.1,2.38,4-3-3,3-5-2,D
0,0,1,2,3,1.0,5,1.66666666667,2,2,3,8,1.14285714286,8,1.14285714286,1,0,1,1,0.5,0,0.0,2,2,3,8,1.14285714286,8,1.14285714286,50,Balanced,Little,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Cover,60,Balanced,Little,40,Mixed,Free Form,65,Normal,35,Normal,50,Normal,Free Form,35,Medium,45,Press,50,Normal,Offside Trap,183.803636364,79.6672494545,183.110909091,77.6467032727,75.54545454545455,78.63636363636364,76.2,74.75,75.5,76.81818181818181,81.54545454545455,75.6,77.66666666666667,78.0,"14 days, 0:00:00","15 days, 0:00:00",12118,10257,10257,2012/2013,8,10233,8686,3.3,3.6,2.05,4-5-1,4-3-3,A
0,1,1,0,2,1.0,3,1.5,5,2,0,11,1.57142857143,6,0.857142857143,3,0,0,5,1.6666666666666667,0,0.0,5,2,0,11,1.57142857143,6,0.857142857143,45,Balanced,Little,50,Mixed,Organised,65,Normal,50,Normal,65,Normal,Organised,35,Medium,55,Press,35,Normal,Cover,40,Balanced,Little,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,25,Deep,50,Press,35,Normal,Cover,181.956363636,78.7188298182,181.263636364,77.7704101818,81.0,83.27272727272727,80.0,79.75,84.0,75.81818181818181,76.9090909090909,75.6,75.33333333333333,76.66666666666667,"14 days, 0:00:00","14 days, 0:00:00",12119,10257,10257,2012/2013,8,8636,8530,1.57,3.8,6.0,3-5-2,4-3-3,H
0,2,0,0,6,3.0,1,0.5,6,0,1,17,2.42857142857,4,0.571428571429,2,0,1,5,1.6666666666666667,2,0.6666666666666666,6,0,1,17,2.42857142857,4,0.571428571429,50,Balanced,Little,35,Mixed,Organised,65,Normal,65,Normal,50,Normal,Organised,35,Medium,55,Press,35,Normal,Cover,60,Balanced,Little,50,Mixed,Organised,65,Normal,65,Normal,50,Normal,Organised,45,Medium,55,Press,50,Normal,Cover,181.263636364,76.2446916364,183.110909091,78.5126516364,82.18181818181819,84.9090909090909,81.5,83.2,81.0,81.0909090909091,82.18181818181819,80.25,79.75,84.0,"13 days, 0:00:00","13 days, 0:00:00",12120,10257,10257,2012/2013,8,9885,9875,1.7,3.6,5.0,3-5-2,3-5-2,H
0,1,1,0,2,1.0,2,1.0,5,2,0,12,1.71428571429,6,0.857142857143,2,1,0,6,2.0,4,1.3333333333333333,5,2,0,12,1.71428571429,6,0.857142857143,45,Balanced,Little,50,Mixed,Organised,65,Normal,50,Normal,50,Normal,Organised,35,Medium,45,Press,50,Normal,Cover,45,Balanced,Little,50,Mixed,Organised,65,Normal,20,Little,50,Normal,Free Form,45,Medium,45,Press,50,Normal,Cover,182.187272727,77.3580538182,181.494545455,77.8941170909,78.81818181818181,80.36363636363636,77.2,81.0,80.0,80.0,82.27272727272727,78.2,82.0,81.0,"13 days, 0:00:00","13 days, 0:00:00",12121,10257,10257,2012/2013,8,8543,8564,2.25,3.4,3.1,4-1-4-1,4-1-3-2,H
0,1,0,1,5,2.5,2,1.0,1,4,2,6,0.857142857143,11,1.57142857143,0,2,1,1,0.3333333333333333,3,1.0,1,4,2,6,0.857142857143,11,1.57142857143,60,Balanced,Little,40,Mixed,Organised,50,Normal,35,Normal,65,Normal,Organised,45,Medium,45,Press,50,Normal,Cover,50,Balanced,Little,50,Mixed,Organised,50,Normal,65,Normal,50,Normal,Organised,35,Medium,45,Press,50,Normal,Cover,185.42,78.8837723636,181.956363636,76.9044618182,71.36363636363636,77.63636363636364,73.75,67.5,73.33333333333333,72.36363636363636,75.27272727272727,71.6,72.5,74.0,"14 days, 0:00:00","15 days, 0:00:00",12122,10257,10257,2012/2013,8,8540,9804,2.1,3.3,3.5,3-6-1,4-4-2,D
0,0,0,2,2,1.0,2,1.0,1,3,3,6,0.857142857143,10,1.42857142857,0,2,1,2,0.6666666666666666,6,2.0,1,3,3,6,0.857142857143,10,1.42857142857,45,Balanced,Little,35,Mixed,Organised,50,Normal,65,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Offside Trap,35,Balanced,Little,35,Mixed,Organised,35,Normal,65,Normal,35,Normal,Organised,45,Medium,45,Press,50,Normal,Cover,183.341818182,78.2240021818,184.496363636,78.5538872727,,,75.6,,73.66666666666667,72.54545454545455,77.72727272727273,72.8,72.0,72.66666666666667,"15 days, 0:00:00","14 days, 0:00:00",12123,10257,10257,2012/2013,8,10167,9882,2.15,3.25,3.4,4-3-3,4-3-3,H
0,1,0,1,2,1.0,1,0.5,1,3,3,7,1.0,11,1.57142857143,0,1,2,3,1.0,4,1.3333333333333333,1,3,3,7,1.0,11,1.57142857143,75,Fast,Little,45,Mixed,Organised,65,Normal,65,Normal,50,Normal,Organised,45,Medium,55,Press,50,Normal,Cover,65,Balanced,Little,65,Mixed,Organised,65,Normal,50,Normal,65,Normal,Organised,45,Medium,45,Press,35,Normal,Cover,182.187272727,77.564232,181.725454545,75.2138007273,77.45454545454545,80.45454545454545,79.0,75.2,80.0,68.9090909090909,73.18181818181819,66.4,67.66666666666667,74.33333333333333,"14 days, 0:00:00","14 days, 0:00:00",12124,10257,10257,2012/2013,8,8600,9878,1.5,4.0,7.0,3-6-1,4-1-3-2,H
0,1,0,1,5,2.5,1,0.5,2,5,1,9,1.125,11,1.375,0,3,0,0,0.0,3,1.0,2,5,1,9,1.125,11,1.375,40,Balanced,Little,50,Mixed,Organised,35,Normal,35,Normal,50,Normal,Organised,35,Medium,45,Press,50,Normal,Cover,45,Balanced,Little,50,Mixed,Organised,65,Normal,50,Normal,65,Normal,Organised,35,Medium,55,Press,35,Normal,Cover,182.649090909,77.2755825455,181.032727273,76.9869330909,73.36363636363636,76.54545454545455,71.4,73.0,77.0,80.54545454545455,82.9090909090909,80.0,79.8,83.5,"7 days, 0:00:00","7 days, 0:00:00",12125,10257,10257,2012/2013,9,9857,8636,3.6,3.2,2.1,4-1-3-2,3-5-2,A
0,2,0,1,4,1.33333333333,1,0.333333333333,3,3,2,9,1.125,13,1.625,0,2,0,0,0.0,6,3.0,3,3,2,9,1.125,13,1.625,40,Balanced,Little,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,25,Deep,50,Press,35,Normal,Cover,50,Balanced,Little,35,Mixed,Organised,65,Normal,65,Normal,50,Normal,Organised,35,Medium,55,Press,35,Normal,Cover,181.956363636,77.2343469091,185.650909091,81.2342036364,75.54545454545455,77.36363636363636,75.5,75.2,76.5,81.63636363636364,85.18181818181819,83.75,80.8,79.5,"8 days, 0:00:00","7 days, 0:00:00",12126,10257,10257,2012/2013,9,8530,9885,5.0,3.5,1.73,3-5-2,3-5-2,A
0,1,0,1,1,0.5,0,0.0,3,2,3,9,1.125,7,0.875,0,1,2,3,1.0,4,1.3333333333333333,3,2,3,9,1.125,7,0.875,45,Balanced,Little,50,Mixed,Organised,65,Normal,50,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Cover,45,Balanced,Little,50,Mixed,Organised,65,Normal,50,Normal,50,Normal,Organised,35,Medium,45,Press,50,Normal,Cover,182.187272727,76.3683985455,182.187272727,77.3580538182,76.72727272727273,80.81818181818181,74.5,77.6,79.0,78.81818181818181,80.36363636363636,77.2,79.0,80.75,"8 days, 0:00:00","7 days, 0:00:00",12127,10257,10257,2012/2013,9,8535,8543,2.1,3.25,3.5,3-5-2,4-2-3-1,H
0,1,1,0,2,1.0,1,0.5,2,5,1,9,1.125,10,1.25,0,2,1,4,1.3333333333333333,6,2.0,2,5,1,9,1.125,10,1.25,45,Balanced,Little,50,Mixed,Organised,65,Normal,20,Little,50,Normal,Free Form,45,Medium,45,Press,50,Normal,Cover,50,Balanced,Little,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Cover,181.725454545,77.564232,184.958181818,80.2033127273,78.72727272727273,82.18181818181819,76.75,80.5,79.0,73.81818181818181,78.63636363636364,72.6,75.0,74.5,"6 days, 0:00:00","7 days, 0:00:00",12128,10257,10257,2012/2013,9,8564,10233,1.5,4.0,7.0,3-4-3,4-5-1,H
0,2,0,0,5,2.5,1,0.5,6,1,1,14,1.75,5,0.625,1,1,1,1,0.3333333333333333,2,0.6666666666666666,6,1,1,14,1.75,5,0.625,60,Balanced,Little,50,Mixed,Organised,65,Normal,65,Normal,50,Normal,Organised,45,Medium,55,Press,50,Normal,Cover,60,Balanced,Little,65,Mixed,Organised,50,Normal,50,Normal,65,Normal,Organised,25,Deep,45,Press,50,Normal,Cover,181.263636364,77.3992894545,183.110909091,77.11064,80.0909090909091,81.81818181818181,80.25,79.75,80.33333333333333,74.27272727272727,75.72727272727273,75.2,73.66666666666667,73.33333333333333,"7 days, 0:00:00","8 days, 0:00:00",12129,10257,10257,2012/2013,9,9875,8533,1.4,4.33,8.5,3-5-2,4-3-2-1,H
0,1,1,0,1,0.5,3,1.5,2,5,1,6,0.75,15,1.875,1,1,1,3,1.0,3,1.0,2,5,1,6,0.75,15,1.875,65,Balanced,Little,65,Mixed,Organised,65,Normal,50,Normal,65,Normal,Organised,45,Medium,45,Press,35,Normal,Cover,40,Balanced,Little,50,Mixed,Organised,53,Normal,47,Normal,50,Normal,Organised,55,Medium,42,Press,50,Normal,Cover,180.570909091,74.2241454545,182.187272727,77.6054676364,69.0,73.0909090909091,66.4,67.66666666666667,74.66666666666667,75.36363636363636,78.63636363636364,74.4,74.5,79.5,"7 days, 0:00:00","7 days, 0:00:00",12130,10257,10257,2012/2013,9,9878,8524,2.9,3.1,2.5,4-3-2-1,4-5-1,D
0,1,0,1,3,1.5,1,0.5,4,2,2,18,2.25,13,1.625,2,1,0,8,2.6666666666666665,6,2.0,4,2,2,18,2.25,13,1.625,60,Balanced,Little,40,Mixed,Free Form,65,Normal,35,Normal,50,Normal,Free Form,35,Medium,45,Press,50,Normal,Offside Trap,75,Fast,Little,45,Mixed,Organised,65,Normal,65,Normal,50,Normal,Organised,45,Medium,55,Press,50,Normal,Cover,184.265454545,78.1827665455,182.649090909,77.5229963636,76.0,81.54545454545455,72.8,79.33333333333333,78.0,75.18181818181819,79.18181818181819,73.75,74.4,80.0,"7 days, 0:00:00","7 days, 0:00:00",12131,10257,10257,2012/2013,9,8686,8600,1.57,4.33,5.0,4-3-3,3-6-1,A
0,0,1,1,1,0.5,2,1.0,3,3,2,10,1.25,10,1.25,0,2,1,3,1.0,5,1.6666666666666667,3,3,2,10,1.25,10,1.25,35,Balanced,Little,35,Mixed,Organised,35,Normal,65,Normal,35,Normal,Organised,45,Medium,45,Press,50,Normal,Cover,40,Balanced,Little,50,Mixed,Organised,65,Normal,50,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Cover,183.341818182,77.9353527273,182.649090909,75.0488581818,72.81818181818181,78.18181818181819,71.4,72.0,76.0,75.0,79.45454545454545,75.0,74.66666666666667,75.33333333333333,"7 days, 0:00:00","7 days, 0:00:00",12132,10257,10257,2012/2013,9,9882,8529,2.1,3.2,3.6,4-3-3,4-1-3-2,A
