,home_V,home_D,home_E,home_GF,home_AVG_GF,home_GS,home_AVG_GS,home_VG,home_DG,home_EG,home_GFG,home_AVG_GFG,home_GSG,home_AVG_GSG,away_V,away_D,away_E,away_GF,away_AVG_GF,away_GS,away_AVG_GS,away_VG,away_DG,away_EG,away_GFG,away_AVG_GFG,away_GSG,away_AVG_GSG,h_buildUpPlaySpeed,h_buildUpPlaySpeedClass,h_buildUpPlayDribblingClass,h_buildUpPlayPassing,h_buildUpPlayPassingClass,h_buildUpPlayPositioningClass,h_chanceCreationPassing,h_chanceCreationPassingClass,h_chanceCreationCrossing,h_chanceCreationCrossingClass,h_chanceCreationShooting,h_chanceCreationShootingClass,h_chanceCreationPositioningClass,h_defencePressure,h_defencePressureClass,h_defenceAggression,h_defenceAggressionClass,h_defenceTeamWidth,h_defenceTeamWidthClass,h_defenceDefenderLineClass,a_buildUpPlaySpeed,a_buildUpPlaySpeedClass,a_buildUpPlayDribblingClass,a_buildUpPlayPassing,a_buildUpPlayPassingClass,a_buildUpPlayPositioningClass,a_chanceCreationPassing,a_chanceCreationPassingClass,a_chanceCreationCrossing,a_chanceCreationCrossingClass,a_chanceCreationShooting,a_chanceCreationShootingClass,a_chanceCreationPositioningClass,a_defencePressure,a_defencePressureClass,a_defenceAggression,a_defenceAggressionClass,a_defenceTeamWidth,a_defenceTeamWidthClass,a_defenceDefenderLineClass,h_avg_height,h_avg_weight,a_avg_height,a_avg_weight,h_overall,h_potential,h_def,h_mid,h_att,a_overall,a_potential,a_def,a_mid,a_att,a_date,h_date,id,country_id,league_id,season,stage,home_team_api_id,away_team_api_id,B365H,B365D,B365A,formation_h,formation_a,Output
0,0,2,0,2,1.0,5,2.5,10,13,10,30,0.909090909091,41,1.24242424242,1,1,1,2,0.666666666667,1,0.333333333333,10,13,10,30,0.909090909091,41,1.24242424242,57,Balanced,Little,63,Mixed,Organised,55,Normal,61,Normal,52,Normal,Organised,47,Medium,52,Press,56,Normal,Cover,29,Slow,Little,40,Mixed,Organised,58,Normal,42,Normal,52,Normal,Organised,49,Medium,45,Press,47,Normal,Cover,179.878181818,75.9560421818,181.263636364,74.84268,74.0909090909091,75.63636363636364,75.0,73.75,72.5,72.81818181818181,76.27272727272727,72.2,73.25,73.5,6 days 00:00:00.000000000,7 days 00:00:00.000000000,23689,21518,21518,2013/2014,34,8581,8305,2.4,3.1,3.1,4-4-2,4-4-2,D
0,1,1,0,5,2.5,3,1.5,10,15,8,35,1.06060606061,43,1.30303030303,2,1,0,4,1.33333333333,4,1.33333333333,10,15,8,35,1.06060606061,43,1.30303030303,45,Balanced,Little,36,Mixed,Organised,72,Risky,69,Lots,50,Normal,Organised,64,Medium,58,Press,42,Normal,Cover,24,Slow,Little,26,Short,Organised,43,Normal,57,Normal,58,Normal,Organised,51,Medium,51,Press,56,Normal,Cover,181.032727273,75.0900938182,179.878181818,73.2757258182,73.81818181818181,76.45454545454545,75.6,72.5,72.25,73.27272727272727,76.9090909090909,72.2,77.5,72.5,9 days 00:00:00.000000000,7 days 00:00:00.000000000,23690,21518,21518,2013/2014,34,9864,10205,2.8,3.25,2.5,4-2-3-1,4-2-3-1,H
0,2,0,0,6,3.0,1,0.5,25,5,3,92,2.78787878788,27,0.818181818182,2,1,0,5,1.66666666667,4,1.33333333333,25,5,3,92,2.78787878788,27,0.818181818182,35,Balanced,Little,32,Short,Free Form,37,Normal,31,Little,35,Normal,Free Form,61,Medium,63,Press,65,Normal,Cover,46,Balanced,Little,38,Mixed,Organised,52,Normal,73,Lots,37,Normal,Free Form,37,Medium,60,Press,68,Wide,Cover,174.798181818,70.6778807273,182.88,75.9148065455,83.0,85.27272727272727,78.6,86.66666666666667,86.66666666666667,75.81818181818181,79.36363636363636,75.2,72.0,78.5,6 days 00:00:00.000000000,8 days 00:00:00.000000000,23691,21518,21518,2013/2014,34,8634,8315,1.2,7.0,12.0,4-3-3,4-2-3-1,H
0,2,0,0,6,3.0,2,1.0,16,9,8,61,1.84848484848,47,1.42424242424,2,1,0,4,1.33333333333,2,0.666666666667,16,9,8,61,1.84848484848,47,1.42424242424,65,Balanced,Little,65,Mixed,Organised,53,Normal,57,Normal,38,Normal,Organised,38,Medium,49,Press,55,Normal,Cover,52,Balanced,Little,37,Mixed,Organised,72,Risky,76,Lots,52,Normal,Organised,49,Medium,45,Press,68,Wide,Cover,180.570909091,76.4508698182,182.649090909,76.2859272727,76.18181818181819,79.0909090909091,75.8,74.5,77.5,72.81818181818181,77.36363636363636,72.0,72.33333333333333,74.66666666666667,8 days 00:00:00.000000000,7 days 00:00:00.000000000,23692,21518,21518,2013/2014,34,8302,7878,1.4,4.5,8.0,4-2-3-1,4-3-3,H
0,2,0,0,4,2.0,0,0.0,11,18,4,39,1.18181818182,70,2.12121212121,0,1,2,3,1.0,8,2.66666666667,11,18,4,39,1.18181818182,70,2.12121212121,45,Balanced,Little,44,Mixed,Free Form,44,Normal,44,Normal,47,Normal,Organised,63,Medium,51,Press,59,Normal,Cover,59,Balanced,Little,37,Mixed,Organised,59,Normal,43,Normal,53,Normal,Organised,58,Medium,49,Press,58,Normal,Cover,181.263636364,74.2653810909,182.187272727,78.5126516364,72.27272727272727,76.36363636363636,72.2,73.5,71.75,72.0909090909091,75.9090909090909,73.0,66.66666666666667,76.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,23693,21518,21518,2013/2014,34,8370,8603,2.0,3.4,3.75,4-2-3-1,4-3-3,H
0,1,1,0,1,0.5,4,2.0,14,10,9,56,1.69696969697,50,1.51515151515,0,1,2,6,2.0,7,2.33333333333,14,10,9,56,1.69696969697,50,1.51515151515,28,Slow,Little,36,Mixed,Organised,60,Normal,52,Normal,59,Normal,Organised,48,Medium,53,Press,70,Wide,Cover,50,Balanced,Little,44,Mixed,Organised,52,Normal,60,Normal,40,Normal,Free Form,37,Medium,40,Press,45,Normal,Cover,182.418181818,75.3375076364,181.956363636,77.3168181818,76.9090909090909,79.9090909090909,75.8,76.0,78.75,72.45454545454545,75.81818181818181,72.6,72.25,72.5,6 days 00:00:00.000000000,7 days 00:00:00.000000000,23694,21518,21518,2013/2014,34,8560,8558,1.75,3.6,4.75,4-2-3-1,4-4-2,H
0,1,1,1,7,2.33333333333,7,2.33333333333,8,19,6,34,1.0303030303,64,1.93939393939,0,2,0,0,0.0,5,2.5,8,19,6,34,1.0303030303,64,1.93939393939,46,Balanced,Little,65,Mixed,Organised,57,Normal,54,Normal,40,Normal,Organised,37,Medium,53,Press,45,Normal,Cover,53,Balanced,Little,62,Mixed,Organised,59,Normal,68,Lots,52,Normal,Free Form,42,Medium,52,Press,68,Wide,Cover,177.569090909,72.8221338182,176.645454545,73.8942603636,70.45454545454545,73.54545454545455,70.4,67.0,72.25,73.0909090909091,77.27272727272727,72.0,73.33333333333333,74.66666666666667,8 days 00:00:00.000000000,8 days 00:00:00.000000000,23695,21518,21518,2013/2014,34,9865,9910,2.5,3.25,2.8,4-2-3-1,4-3-3,A
0,1,0,2,2,0.666666666667,1,0.333333333333,6,13,14,32,0.969696969697,50,1.51515151515,0,1,1,0,0.0,1,0.5,6,13,14,32,0.969696969697,50,1.51515151515,55,Balanced,Little,54,Mixed,Organised,58,Normal,73,Lots,41,Normal,Organised,51,Medium,50,Press,60,Normal,Cover,50,Balanced,Little,41,Mixed,Organised,68,Risky,54,Normal,72,Lots,Free Form,39,Medium,49,Press,65,Normal,Cover,179.647272727,73.8117890909,181.725454545,76.0797490909,72.36363636363636,74.54545454545455,71.8,74.0,72.25,83.9090909090909,86.0,81.0,85.0,87.66666666666667,25 days 00:00:00.000000000,26 days 00:00:00.000000000,23696,21518,21518,2013/2014,34,10281,8633,11.0,7.0,1.2,4-2-3-1,4-3-3,D
0,0,1,2,2,0.666666666667,3,1.0,9,17,7,28,0.848484848485,53,1.60606060606,1,1,0,2,1.0,2,1.0,9,17,7,28,0.848484848485,53,1.60606060606,38,Balanced,Little,52,Mixed,Organised,55,Normal,59,Normal,54,Normal,Organised,47,Medium,52,Press,69,Wide,Cover,20,Slow,Little,35,Mixed,Organised,38,Normal,56,Normal,55,Normal,Organised,51,Medium,38,Press,59,Normal,Cover,181.725454545,76.7395192727,178.723636364,73.5231396364,72.0909090909091,74.63636363636364,73.8,70.5,70.75,75.9090909090909,81.9090909090909,75.2,77.0,76.25,6 days 00:00:00.000000000,8 days 00:00:00.000000000,23697,21518,21518,2013/2014,34,8371,10267,2.7,3.1,2.7,4-2-3-1,4-2-3-1,D
0,1,1,0,3,1.5,4,2.0,12,13,9,47,1.38235294118,47,1.38235294118,0,0,3,3,1.0,3,1.0,12,13,9,47,1.38235294118,47,1.38235294118,20,Slow,Little,35,Mixed,Organised,38,Normal,56,Normal,55,Normal,Organised,51,Medium,38,Press,59,Normal,Cover,47,Balanced,Little,51,Mixed,Organised,70,Risky,65,Normal,54,Normal,Organised,52,Medium,37,Press,55,Normal,Cover,179.416363636,74.1829098182,183.572727273,76.4096341818,75.72727272727273,79.81818181818181,75.2,77.5,75.5,81.45454545454545,83.0,81.6,80.25,83.5,9 days 00:00:00.000000000,8 days 00:00:00.000000000,23698,21518,21518,2013/2014,35,10267,9906,4.33,3.75,1.75,4-2-3-1,4-4-2,A
0,1,0,1,1,0.5,0,0.0,8,15,11,27,0.794117647059,46,1.35294117647,0,2,1,2,0.666666666667,5,1.66666666667,8,15,11,27,0.794117647059,46,1.35294117647,55,Balanced,Little,73,Long,Organised,53,Normal,54,Normal,57,Normal,Organised,49,Medium,51,Press,58,Normal,Cover,57,Balanced,Little,63,Mixed,Organised,55,Normal,61,Normal,52,Normal,Organised,47,Medium,52,Press,56,Normal,Cover,179.185454545,74.5127949091,178.954545455,74.1004385455,71.18181818181819,75.0909090909091,72.2,71.0,70.0,72.9090909090909,75.36363636363636,73.2,74.0,72.0,6 days 00:00:00.000000000,7 days 00:00:00.000000000,23699,21518,21518,2013/2014,35,10268,8581,1.65,3.6,5.5,4-2-3-1,4-2-3-1,D
0,0,2,0,0,0.0,3,1.5,8,18,8,29,0.852941176471,51,1.5,1,1,1,3,1.0,2,0.666666666667,8,18,8,29,0.852941176471,51,1.5,29,Slow,Little,40,Mixed,Organised,58,Normal,42,Normal,52,Normal,Organised,49,Medium,45,Press,47,Normal,Cover,45,Balanced,Little,36,Mixed,Organised,72,Risky,69,Lots,50,Normal,Organised,64,Medium,58,Press,42,Normal,Cover,180.801818182,74.8014443636,180.34,73.8117890909,72.27272727272727,75.63636363636364,72.2,71.75,73.5,73.81818181818181,76.45454545454545,75.6,71.25,74.5,5 days 00:00:00.000000000,7 days 00:00:00.000000000,23700,21518,21518,2013/2014,35,8305,9864,2.1,3.3,3.5,4-4-2,4-4-2,H
0,1,0,1,2,1.0,1,0.5,15,12,7,52,1.52941176471,40,1.17647058824,1,2,0,1,0.333333333333,3,1.0,15,12,7,52,1.52941176471,40,1.17647058824,24,Slow,Little,26,Short,Organised,43,Normal,57,Normal,58,Normal,Organised,51,Medium,51,Press,56,Normal,Cover,35,Balanced,Little,32,Short,Free Form,37,Normal,31,Little,35,Normal,Free Form,61,Medium,63,Press,65,Normal,Cover,181.494545455,75.1313294545,175.029090909,70.8840589091,74.45454545454545,78.18181818181819,73.4,75.0,75.66666666666667,83.18181818181819,85.63636363636364,78.6,87.33333333333333,86.66666666666667,7 days 00:00:00.000000000,6 days 00:00:00.000000000,23701,21518,21518,2013/2014,35,10205,8634,6.5,4.5,1.44,4-1-3-2,4-3-3,A
0,1,1,0,4,2.0,2,1.0,18,8,8,59,1.73529411765,37,1.08823529412,1,1,1,3,1.0,3,1.0,18,8,8,59,1.73529411765,37,1.08823529412,46,Balanced,Little,38,Mixed,Organised,52,Normal,73,Lots,37,Normal,Free Form,37,Medium,60,Press,68,Wide,Cover,65,Balanced,Little,65,Mixed,Organised,53,Normal,57,Normal,38,Normal,Organised,38,Medium,49,Press,55,Normal,Cover,182.187272727,75.8323352727,179.185454545,75.8323352727,76.9090909090909,80.18181818181819,75.8,76.5,78.5,75.72727272727273,78.72727272727273,76.2,74.25,77.5,7 days 00:00:00.000000000,7 days 00:00:00.000000000,23702,21518,21518,2013/2014,35,8315,8302,1.95,3.5,3.75,4-2-3-1,4-4-2,H
0,1,1,0,1,0.5,2,1.0,11,19,4,30,0.882352941176,50,1.47058823529,0,3,0,1,0.333333333333,9,3.0,11,19,4,30,0.882352941176,50,1.47058823529,52,Balanced,Little,37,Mixed,Organised,72,Risky,76,Lots,52,Normal,Organised,49,Medium,45,Press,68,Wide,Cover,45,Balanced,Little,44,Mixed,Free Form,44,Normal,44,Normal,47,Normal,Organised,63,Medium,51,Press,59,Normal,Cover,181.494545455,76.203456,181.263636364,74.2653810909,72.63636363636364,77.27272727272727,72.2,71.33333333333333,74.66666666666667,72.27272727272727,76.36363636363636,72.2,73.5,71.75,6 days 00:00:00.000000000,6 days 00:00:00.000000000,23703,21518,21518,2013/2014,35,7878,8370,2.2,3.3,3.3,4-3-3,4-2-3-1,A
0,0,2,0,1,0.5,4,2.0,5,22,7,29,0.852941176471,69,2.02941176471,1,2,0,5,1.66666666667,7,2.33333333333,5,22,7,29,0.852941176471,69,2.02941176471,59,Balanced,Little,37,Mixed,Organised,59,Normal,43,Normal,53,Normal,Organised,58,Medium,49,Press,58,Normal,Cover,28,Slow,Little,36,Mixed,Organised,60,Normal,52,Normal,59,Normal,Organised,48,Medium,53,Press,70,Wide,Cover,182.187272727,78.6775941818,181.494545455,75.3787432727,70.0909090909091,74.63636363636364,72.6,68.0,68.0,77.36363636363636,81.18181818181819,76.6,75.0,79.5,7 days 00:00:00.000000000,6 days 00:00:00.000000000,23704,21518,21518,2013/2014,35,8603,8560,3.1,3.5,2.2,4-3-3,4-2-3-1,A
0,0,1,1,2,1.0,3,1.5,11,15,8,38,1.11764705882,44,1.29411764706,1,2,0,4,1.33333333333,7,2.33333333333,11,15,8,38,1.11764705882,44,1.29411764706,50,Balanced,Little,44,Mixed,Organised,52,Normal,60,Normal,40,Normal,Free Form,37,Medium,40,Press,45,Normal,Cover,46,Balanced,Little,65,Mixed,Organised,57,Normal,54,Normal,40,Normal,Organised,37,Medium,53,Press,45,Normal,Cover,181.032727273,76.5745767273,178.492727273,73.7293178182,73.27272727272727,76.63636363636364,74.0,73.0,72.5,68.27272727272727,71.0,68.33333333333333,67.0,70.0,7 days 00:00:00.000000000,8 days 00:00:00.000000000,23705,21518,21518,2013/2014,35,8558,9865,1.62,3.75,5.5,4-2-3-1,5-3-2,A
0,1,0,1,3,1.5,2,1.0,11,16,7,40,1.17647058824,51,1.5,1,2,0,4,1.33333333333,8,2.66666666667,11,16,7,40,1.17647058824,51,1.5,53,Balanced,Little,62,Mixed,Organised,59,Normal,68,Lots,52,Normal,Free Form,42,Medium,52,Press,68,Wide,Cover,55,Balanced,Little,54,Mixed,Organised,58,Normal,73,Lots,41,Normal,Organised,51,Medium,50,Press,60,Normal,Cover,176.876363636,74.8014443636,179.647272727,74.7602087273,72.54545454545455,77.0909090909091,72.0,71.33333333333333,74.66666666666667,71.54545454545455,73.72727272727273,71.4,72.5,71.25,-9 days +00:00:00.000000000,8 days 00:00:00.000000000,23706,21518,21518,2013/2014,35,9910,10281,1.8,3.75,4.2,4-3-3,4-2-3-1,H
0,2,0,0,9,4.5,0,0.0,25,4,5,95,2.79411764706,33,0.970588235294,1,1,1,6,2.0,3,1.0,25,4,5,95,2.79411764706,33,0.970588235294,50,Balanced,Little,41,Mixed,Organised,68,Risky,54,Normal,72,Lots,Free Form,39,Medium,49,Press,65,Normal,Cover,38,Balanced,Little,52,Mixed,Organised,55,Normal,59,Normal,54,Normal,Organised,47,Medium,52,Press,69,Wide,Cover,182.187272727,76.7395192727,181.494545455,76.2859272727,82.63636363636364,85.72727272727273,81.0,83.33333333333333,84.66666666666667,72.54545454545455,74.81818181818181,73.8,70.5,72.0,7 days 00:00:00.000000000,-11 days +00:00:00.000000000,23707,21518,21518,2013/2014,35,8633,8371,1.05,13.0,34.0,4-3-3,4-2-3-1,H
0,0,1,1,1,0.5,2,1.0,10,13,12,31,0.885714285714,42,1.2,1,1,1,3,1.0,2,0.666666666667,10,13,12,31,0.885714285714,42,1.2,57,Balanced,Little,63,Mixed,Organised,55,Normal,61,Normal,52,Normal,Organised,47,Medium,52,Press,56,Normal,Cover,47,Balanced,Little,51,Mixed,Organised,70,Risky,65,Normal,54,Normal,Organised,52,Medium,37,Press,55,Normal,Cover,181.494545455,76.9869330909,184.034545455,77.2343469091,74.18181818181819,75.9090909090909,75.0,74.0,73.0,81.36363636363636,83.27272727272727,81.4,80.25,83.5,7 days 00:00:00.000000000,9 days 00:00:00.000000000,23708,21518,21518,2013/2014,36,8581,9906,15.0,5.5,1.22,4-3-3,4-4-2,H
0,2,0,0,6,3.0,1,0.5,11,16,8,37,1.05714285714,44,1.25714285714,1,2,0,2,0.666666666667,5,1.66666666667,11,16,8,37,1.05714285714,44,1.25714285714,45,Balanced,Little,36,Mixed,Organised,72,Risky,69,Lots,50,Normal,Organised,64,Medium,58,Press,42,Normal,Cover,55,Balanced,Little,73,Long,Organised,53,Normal,54,Normal,57,Normal,Organised,49,Medium,51,Press,58,Normal,Cover,181.725454545,74.3478523636,179.878181818,75.1725650909,73.72727272727273,76.36363636363636,76.8,72.5,70.5,71.36363636363636,74.9090909090909,72.2,74.5,68.75,8 days 00:00:00.000000000,7 days 00:00:00.000000000,23709,21518,21518,2013/2014,36,9864,10268,2.25,3.25,3.25,4-2-3-1,4-2-3-1,A
0,2,0,0,5,2.5,2,1.0,27,5,3,97,2.77142857143,30,0.857142857143,2,1,0,4,1.33333333333,3,1.0,27,5,3,97,2.77142857143,30,0.857142857143,35,Balanced,Little,32,Short,Free Form,37,Normal,31,Little,35,Normal,Free Form,61,Medium,63,Press,65,Normal,Cover,29,Slow,Little,40,Mixed,Organised,58,Normal,42,Normal,52,Normal,Organised,49,Medium,45,Press,47,Normal,Cover,175.029090909,70.8840589091,180.570909091,74.2653810909,83.18181818181819,85.63636363636364,78.6,87.33333333333333,86.66666666666667,72.54545454545455,75.45454545454545,72.4,72.0,73.0,7 days 00:00:00.000000000,6 days 00:00:00.000000000,23710,21518,21518,2013/2014,36,8634,8305,1.07,11.0,26.0,4-3-3,4-2-3-1,D
0,2,0,0,8,4.0,1,0.5,17,10,8,66,1.88571428571,50,1.42857142857,1,2,0,3,1.0,4,1.33333333333,17,10,8,66,1.88571428571,50,1.42857142857,65,Balanced,Little,65,Mixed,Organised,53,Normal,57,Normal,38,Normal,Organised,38,Medium,49,Press,55,Normal,Cover,24,Slow,Little,26,Short,Organised,43,Normal,57,Normal,58,Normal,Organised,51,Medium,51,Press,56,Normal,Cover,178.030909091,73.3169614545,178.954545455,71.7500072727,75.36363636363636,79.45454545454545,75.0,78.0,74.5,74.0,79.18181818181819,73.4,74.75,74.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,23711,21518,21518,2013/2014,36,8302,10205,1.75,3.6,4.75,4-2-3-1,4-4-2,D
0,2,0,0,6,3.0,1,0.5,13,18,4,45,1.28571428571,71,2.02857142857,1,1,1,5,1.66666666667,7,2.33333333333,13,18,4,45,1.28571428571,71,2.02857142857,45,Balanced,Little,44,Mixed,Free Form,44,Normal,44,Normal,47,Normal,Organised,63,Medium,51,Press,59,Normal,Cover,46,Balanced,Little,38,Mixed,Organised,52,Normal,73,Lots,37,Normal,Free Form,37,Medium,60,Press,68,Wide,Cover,181.263636364,74.2653810909,183.110909091,77.0281687273,72.27272727272727,76.36363636363636,72.2,73.5,71.75,76.9090909090909,80.0909090909091,75.8,77.66666666666667,78.0,5 days 00:00:00.000000000,6 days 00:00:00.000000000,23712,21518,21518,2013/2014,36,8370,8315,3.75,3.6,1.91,4-2-3-1,4-3-3,A
0,1,1,0,2,1.0,5,2.5,16,10,9,59,1.68571428571,51,1.45714285714,1,0,2,4,1.33333333333,3,1.0,16,10,9,59,1.68571428571,51,1.45714285714,28,Slow,Little,36,Mixed,Organised,60,Normal,52,Normal,59,Normal,Organised,48,Medium,53,Press,70,Wide,Cover,52,Balanced,Little,37,Mixed,Organised,72,Risky,76,Lots,52,Normal,Organised,49,Medium,45,Press,68,Wide,Cover,182.187272727,75.8735709091,182.649090909,78.2652378182,78.0909090909091,82.27272727272727,78.4,76.0,78.75,72.54545454545455,76.63636363636364,72.2,71.33333333333333,74.33333333333333,9 days 00:00:00.000000000,9 days 00:00:00.000000000,23713,21518,21518,2013/2014,36,8560,7878,1.44,4.5,6.5,4-2-3-1,4-3-3,D
0,0,2,0,3,1.5,6,3.0,9,20,6,38,1.08571428571,69,1.97142857143,1,2,0,2,0.666666666667,6,2.0,9,20,6,38,1.08571428571,69,1.97142857143,46,Balanced,Little,65,Mixed,Organised,57,Normal,54,Normal,40,Normal,Organised,37,Medium,53,Press,45,Normal,Cover,59,Balanced,Little,37,Mixed,Organised,59,Normal,43,Normal,53,Normal,Organised,58,Medium,49,Press,58,Normal,Cover,178.954545455,73.0695476364,182.88,79.3373643636,69.36363636363636,71.54545454545455,68.4,70.25,70.0,71.27272727272727,75.54545454545455,72.4,67.0,73.66666666666667,8 days 00:00:00.000000000,7 days 00:00:00.000000000,23714,21518,21518,2013/2014,36,9865,8603,1.57,4.0,5.5,4-4-2,4-3-3,H
0,1,0,2,2,0.666666666667,1,0.333333333333,6,14,15,34,0.971428571429,55,1.57142857143,0,1,1,1,0.5,4,2.0,6,14,15,34,0.971428571429,55,1.57142857143,55,Balanced,Little,54,Mixed,Organised,58,Normal,73,Lots,41,Normal,Organised,51,Medium,50,Press,60,Normal,Cover,50,Balanced,Little,44,Mixed,Organised,52,Normal,60,Normal,40,Normal,Free Form,37,Medium,40,Press,45,Normal,Cover,180.570909091,75.7910996364,179.647272727,74.0179672727,72.45454545454545,74.72727272727273,71.8,73.0,73.0,74.0909090909091,77.54545454545455,73.8,73.0,75.0,6 days 00:00:00.000000000,5 days 00:00:00.000000000,23715,21518,21518,2013/2014,36,10281,8558,2.0,3.4,3.75,4-4-2,4-2-3-1,H
0,0,0,3,2,0.666666666667,2,0.666666666667,9,18,8,29,0.828571428571,58,1.65714285714,1,1,0,2,1.0,5,2.5,9,18,8,29,0.828571428571,58,1.65714285714,38,Balanced,Little,52,Mixed,Organised,55,Normal,59,Normal,54,Normal,Organised,47,Medium,52,Press,69,Wide,Cover,53,Balanced,Little,62,Mixed,Organised,59,Normal,68,Lots,52,Normal,Free Form,42,Medium,52,Press,68,Wide,Cover,180.34,75.8323352727,177.8,73.8530247273,72.0909090909091,74.63636363636364,73.8,71.0,70.5,72.0,74.9090909090909,70.6,74.0,72.33333333333333,5 days 00:00:00.000000000,7 days 00:00:00.000000000,23716,21518,21518,2013/2014,36,8371,9910,1.91,3.5,4.0,4-2-3-1,4-3-3,A
0,3,0,0,13,4.33333333333,0,0.0,26,4,5,99,2.82857142857,33,0.942857142857,1,0,1,5,2.5,1,0.5,26,4,5,99,2.82857142857,33,0.942857142857,50,Balanced,Little,41,Mixed,Organised,68,Risky,54,Normal,72,Lots,Free Form,39,Medium,49,Press,65,Normal,Cover,20,Slow,Little,35,Mixed,Organised,38,Normal,56,Normal,55,Normal,Organised,51,Medium,38,Press,59,Normal,Cover,182.649090909,77.3168181818,179.647272727,74.5127949091,84.0,87.0,82.2,83.0,88.0,77.36363636363636,81.0909090909091,77.0,77.5,77.75,7 days 00:00:00.000000000,8 days 00:00:00.000000000,23717,21518,21518,2013/2014,36,8633,10267,1.14,7.5,17.0,4-3-3,4-2-3-1,D
0,1,1,1,3,1.0,2,0.666666666667,11,13,12,33,0.916666666667,42,1.16666666667,0,1,1,1,0.5,2,1.0,11,13,12,33,0.916666666667,42,1.16666666667,57,Balanced,Little,63,Mixed,Organised,55,Normal,61,Normal,52,Normal,Organised,47,Medium,52,Press,56,Normal,Cover,20,Slow,Little,35,Mixed,Organised,38,Normal,56,Normal,55,Normal,Organised,51,Medium,38,Press,59,Normal,Cover,181.494545455,76.9869330909,178.723636364,73.6056109091,74.18181818181819,75.9090909090909,75.0,74.0,73.0,76.27272727272727,81.0,75.6,77.5,76.5,6 days 00:00:00.000000000,6 days 00:00:00.000000000,23718,21518,21518,2013/2014,37,8581,10267,3.3,3.4,2.15,4-3-3,4-2-3-1,H
0,2,0,0,3,1.5,0,0.0,28,4,4,75,2.08333333333,24,0.666666666667,2,1,0,3,1.0,2,0.666666666667,28,4,4,75,2.08333333333,24,0.666666666667,47,Balanced,Little,51,Mixed,Organised,70,Risky,65,Normal,54,Normal,Organised,52,Medium,37,Press,55,Normal,Cover,45,Balanced,Little,36,Mixed,Organised,72,Risky,69,Lots,50,Normal,Organised,64,Medium,58,Press,42,Normal,Cover,182.649090909,76.3683985455,180.801818182,74.5540305455,81.27272727272727,83.0,80.8,80.5,82.25,74.27272727272727,76.0909090909091,76.6,72.5,72.25,8 days 00:00:00.000000000,7 days 00:00:00.000000000,23719,21518,21518,2013/2014,37,9906,9864,1.2,6.5,13.0,4-2-3-1,4-2-3-1,D
0,1,0,1,2,1.0,1,0.5,9,15,12,29,0.805555555556,47,1.30555555556,1,2,0,2,0.666666666667,4,1.33333333333,9,15,12,29,0.805555555556,47,1.30555555556,55,Balanced,Little,73,Long,Organised,53,Normal,54,Normal,57,Normal,Organised,49,Medium,51,Press,58,Normal,Cover,35,Balanced,Little,32,Short,Free Form,37,Normal,31,Little,35,Normal,Free Form,61,Medium,63,Press,65,Normal,Cover,178.954545455,74.4303236364,175.490909091,71.5025934545,71.18181818181819,74.54545454545455,71.4,74.5,69.25,83.0,85.81818181818181,78.6,86.66666666666667,86.66666666666667,8 days 00:00:00.000000000,8 days 00:00:00.000000000,23720,21518,21518,2013/2014,37,10268,8634,11.0,7.0,1.2,4-2-3-1,4-3-3,D
0,1,1,0,1,0.5,2,1.0,9,18,9,32,0.888888888889,53,1.47222222222,0,1,2,2,0.666666666667,3,1.0,9,18,9,32,0.888888888889,53,1.47222222222,29,Slow,Little,40,Mixed,Organised,58,Normal,42,Normal,52,Normal,Organised,49,Medium,45,Press,47,Normal,Cover,65,Balanced,Little,65,Mixed,Organised,53,Normal,57,Normal,38,Normal,Organised,38,Medium,49,Press,55,Normal,Cover,182.649090909,75.3375076364,178.954545455,73.3581970909,72.63636363636364,75.9090909090909,72.8,72.0,72.75,70.45454545454545,75.27272727272727,71.4,70.33333333333333,69.0,7 days 00:00:00.000000000,8 days 00:00:00.000000000,23721,21518,21518,2013/2014,37,8305,8302,1.85,3.6,4.0,4-2-3-1,4-3-3,H
0,1,1,0,3,1.5,3,1.5,15,13,8,54,1.5,43,1.19444444444,0,2,1,0,0.0,3,1.0,15,13,8,54,1.5,43,1.19444444444,24,Slow,Little,26,Short,Organised,43,Normal,57,Normal,58,Normal,Organised,51,Medium,51,Press,56,Normal,Cover,45,Balanced,Little,44,Mixed,Free Form,44,Normal,44,Normal,47,Normal,Organised,63,Medium,51,Press,59,Normal,Cover,179.647272727,72.3273061818,182.187272727,74.4303236364,73.72727272727273,78.27272727272727,72.4,73.75,77.0,72.0909090909091,77.18181818181819,71.8,73.5,71.75,8 days 00:00:00.000000000,6 days 00:00:00.000000000,23722,21518,21518,2013/2014,37,10205,8370,1.57,4.33,5.0,4-4-2,4-2-3-1,H
