,home_V,home_D,home_E,home_GF,home_AVG_GF,home_GS,home_AVG_GS,home_VG,home_DG,home_EG,home_GFG,home_AVG_GFG,home_GSG,home_AVG_GSG,away_V,away_D,away_E,away_GF,away_AVG_GF,away_GS,away_AVG_GS,away_VG,away_DG,away_EG,away_GFG,away_AVG_GFG,away_GSG,away_AVG_GSG,h_buildUpPlaySpeed,h_buildUpPlaySpeedClass,h_buildUpPlayDribblingClass,h_buildUpPlayPassing,h_buildUpPlayPassingClass,h_buildUpPlayPositioningClass,h_chanceCreationPassing,h_chanceCreationPassingClass,h_chanceCreationCrossing,h_chanceCreationCrossingClass,h_chanceCreationShooting,h_chanceCreationShootingClass,h_chanceCreationPositioningClass,h_defencePressure,h_defencePressureClass,h_defenceAggression,h_defenceAggressionClass,h_defenceTeamWidth,h_defenceTeamWidthClass,h_defenceDefenderLineClass,a_buildUpPlaySpeed,a_buildUpPlaySpeedClass,a_buildUpPlayDribblingClass,a_buildUpPlayPassing,a_buildUpPlayPassingClass,a_buildUpPlayPositioningClass,a_chanceCreationPassing,a_chanceCreationPassingClass,a_chanceCreationCrossing,a_chanceCreationCrossingClass,a_chanceCreationShooting,a_chanceCreationShootingClass,a_chanceCreationPositioningClass,a_defencePressure,a_defencePressureClass,a_defenceAggression,a_defenceAggressionClass,a_defenceTeamWidth,a_defenceTeamWidthClass,a_defenceDefenderLineClass,h_avg_height,h_avg_weight,a_avg_height,a_avg_weight,h_overall,h_potential,h_def,h_mid,h_att,a_overall,a_potential,a_def,a_mid,a_att,h_date,a_date,id,country_id,league_id,season,stage,home_team_api_id,away_team_api_id,B365H,B365D,B365A,formation_h,formation_a,Output
0,1,1,0,3,1.5,2,1.0,10,15,7,38,1.1875,40,1.25,0,1,2,2,0.666666666667,5,1.66666666667,10,15,7,38,1.1875,40,1.25,54,Balanced,Normal,65,Mixed,Organised,48,Normal,49,Normal,45,Normal,Organised,53,Medium,56,Press,48,Normal,Cover,49,Balanced,Normal,52,Mixed,Organised,49,Normal,54,Normal,67,Lots,Organised,46,Medium,47,Press,47,Normal,Cover,181.494545455,76.3271629091,180.109090909,72.7808981818,74.18181818181819,76.45454545454545,74.8,75.0,72.33333333333333,77.63636363636364,81.63636363636364,78.6,77.33333333333333,76.33333333333333,6 days 00:00:00.000000000,5 days 00:00:00.000000000,7693,4769,4769,2015/2016,33,10249,9748,3.5,3.4,2.1,4-3-1-2,4-3-3,A
0,2,1,0,5,1.66666666667,3,1.0,14,10,8,47,1.46875,37,1.15625,1,1,0,3,1.5,4,2.0,14,10,8,47,1.46875,37,1.15625,48,Balanced,Normal,53,Mixed,Organised,49,Normal,66,Normal,38,Normal,Organised,57,Medium,47,Press,61,Normal,Cover,64,Balanced,Normal,41,Mixed,Organised,49,Normal,52,Normal,64,Normal,Organised,46,Medium,44,Press,51,Normal,Cover,176.645454545,72.8633694545,181.494545455,75.7910996364,74.54545454545455,79.63636363636364,72.6,74.33333333333333,78.0,74.81818181818181,78.27272727272727,76.0,74.0,73.75,8 days 00:00:00.000000000,8 days 00:00:00.000000000,7694,4769,4769,2015/2016,33,9831,9851,2.3,3.25,3.1,4-1-3-2,4-2-3-1,H
0,0,1,1,3,1.5,6,3.0,8,9,15,43,1.34375,38,1.1875,0,1,2,3,1.0,4,1.33333333333,8,9,15,43,1.34375,38,1.1875,51,Balanced,Lots,41,Mixed,Organised,49,Normal,69,Lots,31,Little,Organised,48,Medium,48,Press,60,Normal,Cover,51,Balanced,Normal,48,Mixed,Organised,49,Normal,63,Normal,44,Normal,Organised,57,Medium,52,Press,49,Normal,Cover,180.801818182,74.1004385455,180.109090909,75.4612145455,75.72727272727273,79.63636363636364,76.4,75.0,75.25,70.9090909090909,77.27272727272727,71.4,71.5,70.0,7 days 00:00:00.000000000,9 days 00:00:00.000000000,7695,4769,4769,2015/2016,33,8592,9827,1.83,3.5,4.33,4-2-3-1,4-2-3-1,D
0,1,0,1,4,2.0,3,1.5,14,14,4,34,1.0625,42,1.3125,1,2,0,2,0.666666666667,4,1.33333333333,14,14,4,34,1.0625,42,1.3125,62,Balanced,Normal,45,Mixed,Organised,48,Normal,54,Normal,53,Normal,Organised,43,Medium,42,Press,51,Normal,Cover,57,Balanced,Normal,50,Mixed,Organised,48,Normal,53,Normal,46,Normal,Organised,51,Medium,56,Press,55,Normal,Cover,182.649090909,77.3580538182,178.261818182,73.028312,72.27272727272727,74.27272727272727,72.8,70.0,72.2,72.27272727272727,76.18181818181819,73.2,71.25,72.0,7 days 00:00:00.000000000,6 days 00:00:00.000000000,7696,4769,4769,2015/2016,33,7819,8689,2.15,3.4,3.3,4-1-4-1,4-4-2,A
0,1,1,0,4,2.0,2,1.0,8,15,9,35,1.09375,47,1.46875,0,2,1,3,1.0,7,2.33333333333,8,15,9,35,1.09375,47,1.46875,48,Balanced,Normal,49,Mixed,Organised,48,Normal,52,Normal,58,Normal,Organised,33,Deep,44,Press,50,Normal,Cover,63,Balanced,Lots,56,Mixed,Organised,52,Normal,55,Normal,46,Normal,Organised,39,Medium,41,Press,52,Normal,Cover,181.494545455,74.6365018182,183.110909091,76.4921054545,72.0909090909091,73.63636363636364,71.0,74.0,72.8,72.36363636363636,76.27272727272727,72.2,72.0,72.75,7 days 00:00:00.000000000,6 days 00:00:00.000000000,7697,4769,4769,2015/2016,33,9837,9830,2.4,3.0,3.2,4-1-4-1,4-2-3-1,H
0,2,1,0,7,2.33333333333,2,0.666666666667,6,15,11,34,1.0625,49,1.53125,0,1,1,1,0.5,2,1.0,6,15,11,34,1.0625,49,1.53125,49,Balanced,Normal,53,Mixed,Organised,52,Normal,34,Normal,36,Normal,Organised,36,Medium,45,Press,49,Normal,Cover,61,Balanced,Normal,52,Mixed,Organised,56,Normal,51,Normal,49,Normal,Organised,44,Medium,55,Press,48,Normal,Cover,181.725454545,74.389088,179.647272727,73.6056109091,72.36363636363636,79.18181818181819,70.2,69.0,76.75,70.27272727272727,73.45454545454545,70.0,69.25,73.0,7 days 00:00:00.000000000,6 days 00:00:00.000000000,7698,4769,4769,2015/2016,33,9941,7794,1.75,3.6,4.75,4-2-1-3,4-4-2,H
0,0,1,1,3,1.5,4,2.0,14,6,13,48,1.45454545455,40,1.21212121212,1,1,1,5,1.66666666667,6,2.0,14,6,13,48,1.45454545455,40,1.21212121212,52,Balanced,Normal,43,Mixed,Organised,54,Normal,56,Normal,23,Little,Organised,56,Medium,62,Press,51,Normal,Cover,51,Balanced,Lots,41,Mixed,Organised,49,Normal,69,Lots,31,Little,Organised,48,Medium,48,Press,60,Normal,Cover,185.881818182,78.5538872727,181.494545455,75.7086283636,76.54545454545455,80.45454545454545,78.0,77.0,74.5,75.54545454545455,79.27272727272727,76.4,73.5,75.5,7 days 00:00:00.000000000,7 days 00:00:00.000000000,7699,4769,4769,2015/2016,34,9829,8592,2.1,3.4,3.6,4-2-3-1,4-2-3-1,H
0,0,2,0,0,0.0,10,5.0,2,23,8,22,0.666666666667,72,2.18181818182,0,3,0,2,0.666666666667,5,1.66666666667,2,23,8,22,0.666666666667,72,2.18181818182,49,Balanced,Normal,51,Mixed,Organised,52,Normal,49,Normal,46,Normal,Organised,43,Medium,42,Press,52,Normal,Cover,48,Balanced,Normal,49,Mixed,Organised,48,Normal,52,Normal,58,Normal,Organised,33,Deep,44,Press,50,Normal,Cover,179.878181818,73.6468465455,182.187272727,75.3787432727,67.81818181818181,71.0,66.6,67.66666666666667,70.0,72.27272727272727,73.81818181818181,71.0,72.0,74.66666666666667,7 days 00:00:00.000000000,7 days 00:00:00.000000000,7700,4769,4769,2015/2016,34,10242,9837,5.0,4.0,1.67,4-3-3,4-3-3,H
0,0,0,2,2,1.0,2,1.0,10,10,13,41,1.24242424242,50,1.51515151515,1,1,1,2,0.666666666667,5,1.66666666667,10,10,13,41,1.24242424242,50,1.51515151515,51,Balanced,Normal,48,Mixed,Organised,49,Normal,63,Normal,44,Normal,Organised,57,Medium,52,Press,49,Normal,Cover,48,Balanced,Normal,50,Mixed,Organised,40,Normal,52,Normal,48,Normal,Organised,44,Medium,44,Press,51,Normal,Cover,181.725454545,77.3168181818,184.265454545,77.8116458182,71.81818181818181,76.54545454545455,71.4,71.5,72.5,72.0,73.36363636363636,71.0,74.66666666666667,71.0,6 days 00:00:00.000000000,7 days 00:00:00.000000000,7701,4769,4769,2015/2016,34,9827,8121,1.85,3.3,4.75,4-2-3-1,4-3-3,A
0,0,1,1,2,1.0,4,2.0,10,11,12,45,1.36363636364,51,1.54545454545,1,1,1,3,1.0,6,2.0,10,11,12,45,1.36363636364,51,1.54545454545,57,Balanced,Normal,50,Mixed,Organised,48,Normal,53,Normal,46,Normal,Organised,51,Medium,56,Press,55,Normal,Cover,49,Balanced,Normal,53,Mixed,Organised,52,Normal,34,Normal,36,Normal,Organised,36,Medium,45,Press,49,Normal,Cover,178.723636364,73.8117890909,180.801818182,74.0592029091,72.18181818181819,76.18181818181819,73.2,69.75,74.5,72.63636363636364,78.27272727272727,70.6,71.0,77.66666666666667,7 days 00:00:00.000000000,7 days 00:00:00.000000000,7702,4769,4769,2015/2016,34,8689,9941,2.8,3.4,2.5,4-4-2,4-3-3,D
0,1,1,0,2,1.0,3,1.5,11,11,11,30,0.909090909091,35,1.06060606061,0,3,0,2,0.666666666667,8,2.66666666667,11,11,11,30,0.909090909091,35,1.06060606061,63,Balanced,Lots,56,Mixed,Organised,52,Normal,55,Normal,46,Normal,Organised,39,Medium,41,Press,52,Normal,Cover,54,Balanced,Normal,65,Mixed,Organised,48,Normal,49,Normal,45,Normal,Organised,53,Medium,56,Press,48,Normal,Cover,181.956363636,74.5952661818,181.494545455,76.8632261818,71.45454545454545,75.27272727272727,70.6,71.0,72.75,73.0,75.63636363636364,74.6,70.66666666666667,72.66666666666667,8 days 00:00:00.000000000,9 days 00:00:00.000000000,7703,4769,4769,2015/2016,34,9830,10249,2.4,3.1,3.2,4-2-3-1,4-1-3-2,A
0,1,1,0,1,0.5,2,1.0,7,13,13,31,0.939393939394,45,1.36363636364,0,1,2,1,0.333333333333,4,1.33333333333,7,13,13,31,0.939393939394,45,1.36363636364,48,Balanced,Normal,52,Mixed,Organised,55,Normal,53,Normal,55,Normal,Organised,42,Medium,46,Press,53,Normal,Cover,45,Balanced,Normal,43,Mixed,Organised,68,Risky,52,Normal,64,Normal,Organised,59,Medium,42,Press,48,Normal,Cover,184.034545455,77.5229963636,179.647272727,76.4921054545,68.45454545454545,69.36363636363636,68.2,69.25,67.5,74.0909090909091,77.54545454545455,74.2,74.0,74.0,7 days 00:00:00.000000000,6 days 00:00:00.000000000,7704,4769,4769,2015/2016,34,6391,8639,3.2,3.2,2.38,4-4-2,4-3-3,A
0,2,0,0,7,3.5,1,0.5,16,10,7,54,1.63636363636,34,1.0303030303,2,0,1,7,2.33333333333,3,1.0,16,10,7,54,1.63636363636,34,1.0303030303,49,Balanced,Normal,52,Mixed,Organised,49,Normal,54,Normal,67,Lots,Organised,46,Medium,47,Press,47,Normal,Cover,48,Balanced,Normal,53,Mixed,Organised,49,Normal,66,Normal,38,Normal,Organised,57,Medium,47,Press,61,Normal,Cover,180.109090909,72.7808981818,176.645454545,72.8633694545,77.63636363636364,81.63636363636364,78.6,77.33333333333333,76.33333333333333,74.54545454545455,79.63636363636364,72.6,76.0,76.2,7 days 00:00:00.000000000,5 days 00:00:00.000000000,7705,4769,4769,2015/2016,34,9748,9831,1.55,4.2,6.0,4-3-3,4-1-3-2,D
0,1,1,1,4,1.33333333333,3,1.0,26,2,5,83,2.51515151515,18,0.545454545455,2,0,0,11,5.5,0,0.0,26,2,5,83,2.51515151515,18,0.545454545455,49,Balanced,Normal,34,Mixed,Organised,62,Normal,61,Normal,35,Normal,Organised,57,Medium,53,Press,56,Normal,Cover,62,Balanced,Normal,45,Mixed,Organised,48,Normal,54,Normal,53,Normal,Organised,43,Medium,42,Press,51,Normal,Cover,182.649090909,75.4199789091,179.878181818,72.9046050909,80.45454545454545,83.54545454545455,76.6,82.33333333333333,85.0,70.36363636363636,72.9090909090909,72.0,72.0,68.4,7 days 00:00:00.000000000,7 days 00:00:00.000000000,7706,4769,4769,2015/2016,34,9847,7819,1.36,5.0,8.5,4-3-3,4-1-4-1,H
0,1,1,1,3,1.0,3,1.0,12,14,7,31,0.939393939394,37,1.12121212121,0,1,1,1,0.5,5,2.5,12,14,7,31,0.939393939394,37,1.12121212121,61,Balanced,Normal,52,Mixed,Organised,56,Normal,51,Normal,49,Normal,Organised,44,Medium,55,Press,48,Normal,Cover,58,Balanced,Normal,52,Mixed,Organised,48,Normal,64,Normal,52,Normal,Organised,48,Medium,51,Press,49,Normal,Cover,180.109090909,73.4406683636,181.956363636,79.0074792727,69.45454545454545,72.81818181818181,70.2,65.0,70.75,76.18181818181819,77.0909090909091,78.4,75.0,73.66666666666667,7 days 00:00:00.000000000,7 days 00:00:00.000000000,7707,4769,4769,2015/2016,34,7794,9853,4.0,3.2,2.0,4-2-3-1,4-3-3,A
0,2,0,1,9,3.0,4,1.33333333333,13,8,12,50,1.51515151515,42,1.27272727273,1,1,0,5,2.5,5,2.5,13,8,12,50,1.51515151515,42,1.27272727273,64,Balanced,Normal,41,Mixed,Organised,49,Normal,52,Normal,64,Normal,Organised,46,Medium,44,Press,51,Normal,Cover,63,Balanced,Normal,58,Mixed,Organised,42,Normal,56,Normal,36,Normal,Organised,49,Medium,47,Press,49,Normal,Cover,182.418181818,75.7086283636,183.110909091,75.6673927273,76.0909090909091,78.0909090909091,76.6,74.5,76.25,71.0,73.81818181818181,73.0,64.5,71.75,7 days 00:00:00.000000000,8 days 00:00:00.000000000,7708,4769,4769,2015/2016,34,9851,9747,1.91,3.6,4.0,4-2-3-1,4-2-3-1,A
0,2,0,0,4,2.0,0,0.0,16,12,6,40,1.17647058824,34,1.0,2,1,0,3,1.0,2,0.666666666667,16,12,6,40,1.17647058824,34,1.0,58,Balanced,Normal,52,Mixed,Organised,48,Normal,64,Normal,52,Normal,Organised,48,Medium,51,Press,49,Normal,Cover,57,Balanced,Normal,50,Mixed,Organised,48,Normal,53,Normal,46,Normal,Organised,51,Medium,56,Press,55,Normal,Cover,181.956363636,79.0074792727,178.261818182,71.3788865455,76.18181818181819,77.0909090909091,78.4,75.0,73.66666666666667,72.63636363636364,76.0,71.8,72.75,74.5,8 days 00:00:00.000000000,8 days 00:00:00.000000000,7709,4769,4769,2015/2016,35,9853,8689,1.44,4.33,8.0,4-3-3,4-4-2,H
0,1,1,1,4,1.33333333333,4,1.33333333333,11,14,9,42,1.23529411765,49,1.44117647059,2,0,0,4,2.0,0,0.0,11,14,9,42,1.23529411765,49,1.44117647059,63,Balanced,Normal,58,Mixed,Organised,42,Normal,56,Normal,36,Normal,Organised,49,Medium,47,Press,49,Normal,Cover,62,Balanced,Normal,45,Mixed,Organised,48,Normal,54,Normal,53,Normal,Organised,43,Medium,42,Press,51,Normal,Cover,183.110909091,75.6673927273,181.725454545,76.0797490909,71.0,73.81818181818181,73.0,69.0,70.0,72.0909090909091,73.9090909090909,71.8,72.25,72.5,7 days 00:00:00.000000000,8 days 00:00:00.000000000,7710,4769,4769,2015/2016,35,9747,7819,1.95,3.3,4.2,4-4-2,4-4-2,D
0,0,1,1,2,1.0,4,2.0,10,11,13,42,1.23529411765,53,1.55882352941,1,1,1,2,0.666666666667,5,1.66666666667,10,11,13,42,1.23529411765,53,1.55882352941,51,Balanced,Normal,48,Mixed,Organised,49,Normal,63,Normal,44,Normal,Organised,57,Medium,52,Press,49,Normal,Cover,49,Balanced,Normal,34,Mixed,Organised,62,Normal,61,Normal,35,Normal,Organised,57,Medium,53,Press,56,Normal,Cover,183.341818182,76.8632261818,182.649090909,77.8116458182,74.0909090909091,77.63636363636364,73.0,75.66666666666667,74.33333333333333,79.9090909090909,84.54545454545455,81.4,72.0,85.33333333333333,25 days 00:00:00.000000000,25 days 00:00:00.000000000,7711,4769,4769,2015/2016,35,9827,9847,5.5,4.33,1.57,4-3-3,4-3-3,D
0,1,2,0,3,1.0,6,2.0,7,14,13,33,0.970588235294,49,1.44117647059,0,1,1,0,0.0,3,1.5,7,14,13,33,0.970588235294,49,1.44117647059,48,Balanced,Normal,52,Mixed,Organised,55,Normal,53,Normal,55,Normal,Organised,42,Medium,46,Press,53,Normal,Cover,61,Balanced,Normal,52,Mixed,Organised,56,Normal,51,Normal,49,Normal,Organised,44,Medium,55,Press,48,Normal,Cover,183.110909091,75.0900938182,178.492727273,73.0695476364,68.36363636363636,68.81818181818181,68.8,67.66666666666667,68.33333333333333,70.63636363636364,73.36363636363636,70.0,70.33333333333333,73.0,8 days 00:00:00.000000000,8 days 00:00:00.000000000,7712,4769,4769,2015/2016,35,6391,7794,1.91,3.2,4.75,4-3-1-2,5-3-2,H
0,2,0,0,5,2.5,1,0.5,13,8,13,37,1.08823529412,27,0.794117647059,3,0,0,9,3.0,3,1.0,13,8,13,37,1.08823529412,27,0.794117647059,45,Balanced,Normal,43,Mixed,Organised,68,Risky,52,Normal,64,Normal,Organised,59,Medium,42,Press,48,Normal,Cover,48,Balanced,Normal,50,Mixed,Organised,40,Normal,52,Normal,48,Normal,Organised,44,Medium,44,Press,51,Normal,Cover,179.878181818,75.4199789091,185.189090909,76.9044618182,74.9090909090909,76.72727272727273,76.0,72.33333333333333,75.66666666666667,71.63636363636364,73.45454545454545,70.0,74.66666666666667,71.33333333333333,11 days 00:00:00.000000000,11 days 00:00:00.000000000,7713,4769,4769,2015/2016,35,8639,8121,1.62,3.6,6.5,4-3-3,4-3-3,D
0,0,2,0,0,0.0,4,2.0,11,16,7,40,1.17647058824,42,1.23529411765,1,1,1,4,1.33333333333,5,1.66666666667,11,16,7,40,1.17647058824,42,1.23529411765,54,Balanced,Normal,65,Mixed,Organised,48,Normal,49,Normal,45,Normal,Organised,53,Medium,56,Press,48,Normal,Cover,49,Balanced,Normal,51,Mixed,Organised,52,Normal,49,Normal,46,Normal,Organised,43,Medium,42,Press,52,Normal,Cover,181.494545455,76.8632261818,179.185454545,72.7396625455,73.0,75.63636363636364,74.6,70.66666666666667,72.66666666666667,67.18181818181819,70.27272727272727,66.6,64.0,68.4,7 days 00:00:00.000000000,8 days 00:00:00.000000000,7714,4769,4769,2015/2016,35,10249,10242,1.25,5.5,12.0,4-1-3-2,4-1-4-1,H
0,2,0,0,6,3.0,0,0.0,15,10,9,51,1.5,38,1.11764705882,1,1,1,4,1.33333333333,5,1.66666666667,15,10,9,51,1.5,38,1.11764705882,48,Balanced,Normal,53,Mixed,Organised,49,Normal,66,Normal,38,Normal,Organised,57,Medium,47,Press,61,Normal,Cover,48,Balanced,Normal,49,Mixed,Organised,48,Normal,52,Normal,58,Normal,Organised,33,Deep,44,Press,50,Normal,Cover,176.645454545,72.8633694545,182.187272727,76.2446916364,74.72727272727273,79.63636363636364,72.8,74.33333333333333,78.33333333333333,69.81818181818181,72.45454545454545,71.5,65.66666666666667,71.0,7 days 00:00:00.000000000,6 days 00:00:00.000000000,7715,4769,4769,2015/2016,35,9831,9837,1.65,3.8,5.5,4-1-3-2,5-3-2,H
0,1,1,1,5,1.66666666667,6,2.0,13,9,12,50,1.47058823529,45,1.32352941176,1,1,0,5,2.5,5,2.5,13,9,12,50,1.47058823529,45,1.32352941176,64,Balanced,Normal,41,Mixed,Organised,49,Normal,52,Normal,64,Normal,Organised,46,Medium,44,Press,51,Normal,Cover,52,Balanced,Normal,43,Mixed,Organised,54,Normal,56,Normal,23,Little,Organised,56,Medium,62,Press,51,Normal,Cover,181.263636364,75.2550363636,185.881818182,78.5538872727,75.27272727272727,77.54545454545455,76.2,73.66666666666667,75.33333333333333,76.54545454545455,80.45454545454545,78.0,77.0,74.5,7 days 00:00:00.000000000,7 days 00:00:00.000000000,7717,4769,4769,2015/2016,35,9851,9829,2.7,3.1,2.8,4-3-3,4-2-3-1,D
0,3,0,0,10,3.33333333333,0,0.0,7,15,12,39,1.14705882353,50,1.47058823529,0,1,1,1,0.5,2,1.0,7,15,12,39,1.14705882353,50,1.47058823529,49,Balanced,Normal,53,Mixed,Organised,52,Normal,34,Normal,36,Normal,Organised,36,Medium,45,Press,49,Normal,Cover,49,Balanced,Normal,52,Mixed,Organised,49,Normal,54,Normal,67,Lots,Organised,46,Medium,47,Press,47,Normal,Cover,181.725454545,74.389088,178.261818182,72.121128,72.36363636363636,78.9090909090909,70.0,71.0,77.66666666666667,78.36363636363636,81.54545454545455,78.8,77.0,79.0,7 days 00:00:00.000000000,8 days 00:00:00.000000000,7718,4769,4769,2015/2016,35,9941,9748,3.5,3.4,2.1,4-3-3,4-3-3,A
0,1,0,1,5,2.5,1,0.5,13,11,11,38,1.08571428571,33,0.942857142857,2,0,1,4,1.33333333333,1,0.333333333333,13,11,11,38,1.08571428571,33,0.942857142857,48,Balanced,Normal,50,Mixed,Organised,40,Normal,52,Normal,48,Normal,Organised,44,Medium,44,Press,51,Normal,Cover,51,Balanced,Lots,41,Mixed,Organised,49,Normal,69,Lots,31,Little,Organised,48,Medium,48,Press,60,Normal,Cover,185.189090909,76.9044618182,181.263636364,75.0900938182,71.63636363636364,73.45454545454545,71.8,71.66666666666667,71.33333333333333,74.45454545454545,78.81818181818181,76.2,65.5,76.75,4 days 00:00:00.000000000,7 days 00:00:00.000000000,7719,4769,4769,2015/2016,36,8121,8592,3.4,3.2,2.25,4-3-3,4-2-3-1,A
0,1,1,0,3,1.5,3,1.5,15,6,14,51,1.45714285714,42,1.2,1,1,1,4,1.33333333333,5,1.66666666667,15,6,14,51,1.45714285714,42,1.2,52,Balanced,Normal,43,Mixed,Organised,54,Normal,56,Normal,23,Little,Organised,56,Medium,62,Press,51,Normal,Cover,63,Balanced,Normal,58,Mixed,Organised,42,Normal,56,Normal,36,Normal,Organised,49,Medium,47,Press,49,Normal,Cover,184.727272727,77.0694043636,182.187272727,78.017824,76.63636363636364,80.54545454545455,78.0,77.5,74.5,71.9090909090909,73.9090909090909,72.8,69.0,75.5,6 days 00:00:00.000000000,6 days 00:00:00.000000000,7720,4769,4769,2015/2016,36,9829,9747,1.44,4.33,8.0,4-2-3-1,4-4-2,H
0,3,0,0,6,2.0,0,0.0,17,12,6,42,1.2,34,0.971428571429,2,0,0,3,1.5,0,0.0,17,12,6,42,1.2,34,0.971428571429,58,Balanced,Normal,52,Mixed,Organised,48,Normal,64,Normal,52,Normal,Organised,48,Medium,51,Press,49,Normal,Cover,49,Balanced,Normal,53,Mixed,Organised,52,Normal,34,Normal,36,Normal,Organised,36,Medium,45,Press,49,Normal,Cover,181.956363636,78.6775941818,180.801818182,74.5540305455,75.9090909090909,76.9090909090909,78.4,75.0,72.66666666666667,72.36363636363636,78.54545454545455,69.8,72.75,78.0,6 days 00:00:00.000000000,7 days 00:00:00.000000000,7721,4769,4769,2015/2016,36,9853,9941,2.0,3.3,4.0,4-3-3,4-4-2,D
0,1,1,0,2,1.0,2,1.0,3,24,8,25,0.714285714286,77,2.2,0,3,0,2,0.666666666667,7,2.33333333333,3,24,8,25,0.714285714286,77,2.2,49,Balanced,Normal,51,Mixed,Organised,52,Normal,49,Normal,46,Normal,Organised,43,Medium,42,Press,52,Normal,Cover,51,Balanced,Normal,48,Mixed,Organised,49,Normal,63,Normal,44,Normal,Organised,57,Medium,52,Press,49,Normal,Cover,179.185454545,73.3581970909,179.878181818,74.4715592727,68.18181818181819,71.27272727272727,66.6,66.0,70.2,72.54545454545455,79.18181818181819,72.6,70.5,73.5,6 days 00:00:00.000000000,-11 days +00:00:00.000000000,7722,4769,4769,2015/2016,36,10242,9827,4.5,4.0,1.73,4-1-4-1,4-2-3-1,A
0,0,1,1,2,1.0,4,2.0,10,12,13,46,1.31428571429,54,1.54285714286,1,2,0,3,1.0,8,2.66666666667,10,12,13,46,1.31428571429,54,1.54285714286,57,Balanced,Normal,50,Mixed,Organised,48,Normal,53,Normal,46,Normal,Organised,51,Medium,56,Press,55,Normal,Cover,45,Balanced,Normal,43,Mixed,Organised,68,Risky,52,Normal,64,Normal,Organised,59,Medium,42,Press,48,Normal,Cover,179.185454545,73.2757258182,179.878181818,75.5436858182,72.72727272727273,75.0909090909091,71.8,72.75,75.0,74.45454545454545,77.0909090909091,74.2,73.66666666666667,75.66666666666667,6 days 00:00:00.000000000,3 days 00:00:00.000000000,7723,4769,4769,2015/2016,36,8689,8639,3.5,3.25,2.2,4-4-2,4-3-3,A
0,0,2,0,0,0.0,5,2.5,11,12,12,31,0.885714285714,38,1.08571428571,0,2,1,2,0.666666666667,5,1.66666666667,11,12,12,31,0.885714285714,38,1.08571428571,63,Balanced,Lots,56,Mixed,Organised,52,Normal,55,Normal,46,Normal,Organised,39,Medium,41,Press,52,Normal,Cover,48,Balanced,Normal,53,Mixed,Organised,49,Normal,66,Normal,38,Normal,Organised,57,Medium,47,Press,61,Normal,Cover,183.110909091,74.8014443636,177.338181818,73.2344901818,73.0909090909091,76.54545454545455,73.0,73.0,73.25,73.0,78.27272727272727,70.4,72.0,78.33333333333333,6 days 00:00:00.000000000,8 days 00:00:00.000000000,7724,4769,4769,2015/2016,36,9830,9831,3.0,3.2,2.5,4-2-3-1,4-1-3-2,H
0,1,0,1,3,1.5,1,0.5,17,10,8,58,1.65714285714,37,1.05714285714,3,0,0,8,2.66666666667,3,1.0,17,10,8,58,1.65714285714,37,1.05714285714,49,Balanced,Normal,52,Mixed,Organised,49,Normal,54,Normal,67,Lots,Organised,46,Medium,47,Press,47,Normal,Cover,48,Balanced,Normal,52,Mixed,Organised,55,Normal,53,Normal,55,Normal,Organised,42,Medium,46,Press,53,Normal,Cover,179.878181818,73.8942603636,181.956363636,77.2755825455,77.81818181818181,82.18181818181819,79.0,77.33333333333333,76.33333333333333,68.18181818181819,69.36363636363636,68.83333333333333,67.33333333333333,67.5,7 days 00:00:00.000000000,6 days 00:00:00.000000000,7725,4769,4769,2015/2016,36,9748,6391,1.3,5.25,11.0,4-3-3,5-3-2,H
0,2,1,0,10,3.33333333333,3,1.0,27,2,6,90,2.57142857143,19,0.542857142857,1,0,1,3,1.5,1,0.5,27,2,6,90,2.57142857143,19,0.542857142857,49,Balanced,Normal,34,Mixed,Organised,62,Normal,61,Normal,35,Normal,Organised,57,Medium,53,Press,56,Normal,Cover,64,Balanced,Normal,41,Mixed,Organised,49,Normal,52,Normal,64,Normal,Organised,46,Medium,44,Press,51,Normal,Cover,183.572727273,79.5435425455,180.801818182,75.3375076364,83.0909090909091,84.81818181818181,82.2,81.0,86.66666666666667,74.0909090909091,78.27272727272727,73.33333333333333,74.75,76.0,-12 days +00:00:00.000000000,5 days 00:00:00.000000000,7726,4769,4769,2015/2016,36,9847,9851,1.3,5.5,10.0,4-3-3,5-4-1,H
0,1,1,0,3,1.5,3,1.5,14,16,5,36,1.02857142857,51,1.45714285714,0,2,1,1,0.333333333333,9,3.0,14,16,5,36,1.02857142857,51,1.45714285714,62,Balanced,Normal,45,Mixed,Organised,48,Normal,54,Normal,53,Normal,Organised,43,Medium,42,Press,51,Normal,Cover,61,Balanced,Normal,52,Mixed,Organised,56,Normal,51,Normal,49,Normal,Organised,44,Medium,55,Press,48,Normal,Cover,181.956363636,76.9869330909,180.34,74.0179672727,71.9090909090909,74.18181818181819,72.0,70.0,72.2,68.54545454545455,72.27272727272727,69.4,64.0,69.75,6 days 00:00:00.000000000,6 days 00:00:00.000000000,7727,4769,4769,2015/2016,36,7819,7794,1.95,3.25,4.33,4-1-4-1,4-2-3-1,D
